t`s`float	v(rst)`V`float	v(d)`V`float	v(clk)`V`float	v(c2)`V`float	v(c1)`V`float
1.7e-08	0	2.76351e-08	2.5	0	2.5
1.70469e-08	0.0585671	2.85266e-08	2.5	0	2.5
1.70689e-08	0.0861601	2.87897e-08	2.5	0	2.5
1.71302e-08	0.162714	2.92633e-08	2.5	0	2.5
1.73262e-08	0.407689	3.08701e-08	2.5	0	2.5
1.75447e-08	0.680835	3.12211e-08	2.5	0	2.5
1.79003e-08	1.12531	3.09607e-08	2.5	0	2.5
1.8188e-08	1.48494	2.95379e-08	2.5	0	2.5
1.83211e-08	1.65135	5.97994e-08	2.5	0	2.5
1.84542e-08	1.81776	1.09623e-07	2.5	0	2.5
1.84956e-08	1.86949	1.7758e-07	2.5	0	2.5
1.85407e-08	1.9259	3.02883e-07	2.5	0	2.5
1.86091e-08	2.01139	8.85764e-07	2.5	0	2.5
1.86775e-08	2.09688	1.94216e-06	2.5	0	2.5
1.87246e-08	2.15571	2.47764e-06	2.5	0	2.5
1.87571e-08	2.19635	2.57023e-06	2.5	0	2.5
1.87896e-08	2.23699	2.43618e-06	2.5	0	2.5
1.88e-08	2.25	2.35357e-06	2.5	0	2.5
1.88166e-08	2.27081	2.16803e-06	2.36126	0	2.5
1.88217e-08	2.27718	2.11052e-06	2.31879	0	2.5
1.88376e-08	2.29704	1.93683e-06	2.18642	0	2.5
1.8869e-08	2.3363	1.63229e-06	1.92465	0	2.5
1.8903e-08	2.37872	1.35304e-06	1.64187	0	2.5
1.89288e-08	2.41103	1.17329e-06	1.42645	0	2.5
1.89547e-08	2.44335	1.02207e-06	1.21103	0	2.5
1.89773e-08	2.47167	9.10184e-07	1.02218	0	2.5
1.9e-08	2.5	8.18532e-07	0.833333	0	2.5
1.902e-08	2.5	7.5768e-07	0.666522	0	2.5
1.90252e-08	2.5	7.40383e-07	0.623412	0	2.5
1.90401e-08	2.5	6.88814e-07	0.499343	0	2.5
1.90551e-08	2.5	6.25524e-07	0.374299	0	2.5
1.90632e-08	2.5	5.85533e-07	0.306847	0	2.5
1.90713e-08	2.5	5.41443e-07	0.239395	0	2.5
1.90841e-08	2.5	4.72354e-07	0.132185	0	2.5
1.91e-08	2.5	3.82111e-07	0	0	2.5
1.91095e-08	2.5	3.5133e-07	0	0	2.5
1.91145e-08	2.5	3.35193e-07	0	0	2.5
1.91297e-08	2.5	2.68205e-07	0	0	2.5
1.91543e-08	2.5	1.22256e-07	0	0	2.5
1.9194e-08	2.5	-1.04586e-07	0	0	2.5
1.92383e-08	2.5	-2.85441e-07	0	0	2.5
1.92893e-08	2.5	-4.03769e-07	0	0	2.5
1.93211e-08	2.5	-4.20012e-07	0	0	2.5
1.93529e-08	2.5	-3.92223e-07	0	0	2.5
1.93927e-08	2.5	-3.78673e-07	0	0	2.5
1.94649e-08	2.5	-4.35045e-07	0	0	2.5
1.95109e-08	2.5	-4.70495e-07	0	0	2.5
1.961e-08	2.5	-5.14324e-07	0	0	2.5
1.97533e-08	2.5	-5.22277e-07	0	0	2.5
1.99168e-08	2.5	-4.86371e-07	0	0	2.5
2.0104e-08	2.5	-4.19342e-07	0	0	2.5
2.0331e-08	2.5	-3.31523e-07	0	0	2.5
2.06536e-08	2.5	-2.19759e-07	0	0	2.5
2.1e-08	2.5	-1.29249e-07	0	0	2.5
2.10375e-08	2.5	-7.31423e-08	0.3125	0	2.5
2.10567e-08	2.5	-5.40126e-08	0.472474	0	2.5
2.11181e-08	2.5	-9.97818e-08	0.984393	0	2.5
2.11594e-08	2.5	-1.84729e-07	1.32868	0	2.5
2.11854e-08	2.5	-2.01338e-07	1.5451	0	2.5
2.12114e-08	2.5	-1.89545e-07	1.76153	0	2.5
2.12348e-08	2.5	-1.06763e-07	1.95669	0	2.5
2.12582e-08	2.5	2.88205e-08	2.15186	0	2.5
2.12917e-08	2.5	1.58327e-07	2.43064	0	2.5
2.13e-08	2.5	1.58768e-07	2.5	0	2.5
2.13133e-08	2.5	9.14323e-08	2.5	0	2.5
2.13179e-08	2.5	6.67875e-08	2.5	0	2.5
2.13316e-08	2.5	-1.03709e-08	2.5	0	2.5
2.1349e-08	2.5	-9.40695e-08	2.5	0	2.5
2.13821e-08	2.5	-1.3591e-07	2.5	0	2.5
2.14059e-08	2.5	-6.52902e-09	2.5	0	2.5
2.14209e-08	2.5	9.12022e-08	2.5	0	2.5
2.1436e-08	2.5	2.01263e-07	2.5	0	2.5
2.14593e-08	2.5	2.39859e-07	2.5	0	2.5
2.14853e-08	2.5	1.76825e-07	2.5	0	2.5
2.15182e-08	2.5	3.18264e-08	2.5	0	2.5
2.15516e-08	2.5	-1.21454e-07	2.5	0	2.5
2.15902e-08	2.5	-2.31256e-07	2.5	0	2.5
2.16136e-08	2.5	-2.62405e-07	2.5	0	2.5
2.1637e-08	2.5	-2.66872e-07	2.5	0	2.5
2.16753e-08	2.5	-2.43442e-07	2.5	0	2.5
2.17135e-08	2.5	-1.72757e-07	2.5	0	2.5
2.17501e-08	2.5	-1.37201e-07	2.5	0	2.5
2.18137e-08	2.5	-1.03266e-07	2.5	0	2.5
2.18849e-08	2.5	-4.79255e-08	2.5	0	2.5
2.19875e-08	2.5	6.70479e-13	2.5	0	2.5
2.20886e-08	2.5	2.04755e-08	2.5	0	2.5
2.21984e-08	2.5	2.87075e-08	2.5	0	2.5
2.23358e-08	2.5	3.15337e-08	2.5	0	2.5
2.25548e-08	2.5	2.75592e-08	2.5	0	2.5
2.29173e-08	2.5	2.42843e-08	2.5	0	2.5
2.35957e-08	2.5	2.6861e-08	2.5	0	2.5
2.38e-08	2.5	2.88001e-08	2.5	0	2.5
2.38375e-08	2.5	-2.34243e-08	2.1875	0	2.5
2.38527e-08	2.5	-4.02224e-08	2.06055	0	2.5
2.39015e-08	2.5	-4.29927e-08	1.6543	0	2.5
2.39283e-08	2.5	-2.64745e-08	1.43051	0	2.5
2.39552e-08	2.5	2.86224e-09	1.20673	0	2.5
2.39812e-08	2.5	2.64429e-08	0.989747	0	2.5
2.40073e-08	2.5	5.09057e-08	0.77277	0	2.5
2.40262e-08	2.5	6.2139e-08	0.614888	0	2.5
2.40452e-08	2.5	7.004e-08	0.457007	0	2.5
2.40612e-08	2.5	7.67913e-08	0.323414	0	2.5
2.40772e-08	2.5	8.27434e-08	0.189821	0	2.5
2.41e-08	2.5	8.82475e-08	0	0	2.5
2.41148e-08	2.5	1.29689e-07	0	0	2.5
2.41208e-08	2.5	1.45224e-07	0	0	2.5
2.414e-08	2.5	1.69796e-07	0	0	2.5
2.41682e-08	2.5	1.559e-07	0	0	2.5
2.421e-08	2.5	1.01522e-07	0	0	2.5
2.42556e-08	2.5	4.91747e-08	0	0	2.5
2.43109e-08	2.5	1.39301e-08	0	0	2.5
2.43858e-08	2.5	-1.18367e-09	0	0	2.5
2.45004e-08	2.5	2.95466e-09	0	0	2.5
2.46361e-08	2.5	1.54385e-08	0	0	2.5
2.4823e-08	2.5	2.76721e-08	0	0	2.5
2.50746e-08	2.5	3.25694e-08	0	0	2.5
2.54344e-08	2.5	3.26829e-08	0	0	2.5
2.6e-08	2.5	3.20293e-08	0	0	2.5
2.60375e-08	2.5	8.85676e-08	0.3125	0	2.5
2.60616e-08	2.5	1.11536e-07	0.513015	0	2.5
2.61386e-08	2.5	6.14652e-08	1.15466	0	2.5
2.61768e-08	2.5	6.43466e-11	1.47335	0	2.5
2.62035e-08	2.5	-2.28695e-08	1.69569	0	2.5
2.62302e-08	2.5	-2.94445e-08	1.91803	0	2.5
2.62462e-08	2.5	-1.71955e-08	2.05135	0	2.5
2.62622e-08	2.5	4.78553e-09	2.18467	0	2.5
2.62783e-08	2.5	2.01294e-08	2.31939	0	2.5
2.62945e-08	2.5	3.4163e-08	2.45412	0	2.5
2.63e-08	2.5	3.608e-08	2.5	0	2.5
2.63088e-08	2.5	1.35441e-08	2.5	0	2.5
2.63125e-08	2.5	4.11917e-09	2.5	0	2.5
2.63231e-08	2.5	-1.85832e-08	2.5	0	2.5
2.63384e-08	2.5	-3.65246e-08	2.5	0	2.5
2.63548e-08	2.5	-4.07619e-08	2.5	0	2.5
2.63681e-08	2.5	-3.87882e-08	2.5	0	2.5
2.63814e-08	2.5	-3.19842e-08	2.5	0	2.5
2.64117e-08	2.5	-1.90653e-08	2.5	0	2.5
2.64367e-08	2.5	-1.06439e-08	2.5	0	2.5
2.64672e-08	2.5	1.10109e-10	2.5	0	2.5
2.65051e-08	2.5	1.5498e-08	2.5	0	2.5
2.65477e-08	2.5	3.16258e-08	2.5	0	2.5
2.66002e-08	2.5	4.37562e-08	2.5	0	2.5
2.66728e-08	2.5	4.91424e-08	2.5	0	2.5
2.67851e-08	2.5	4.70595e-08	2.5	0	2.5
2.6964e-08	2.5	4.01874e-08	2.5	0	2.5
2.71826e-08	2.5	3.45129e-08	2.5	0	2.5
2.75208e-08	2.5	3.14546e-08	2.5	0	2.5
2.81228e-08	2.5	3.11811e-08	2.5	0	2.5
2.88e-08	2.5	3.15821e-08	2.5	0	2.5
2.88375e-08	2.5	-2.0636e-08	2.1875	0	2.5
2.88637e-08	2.5	-4.88917e-08	1.96922	0	2.5
2.89475e-08	2.5	-1.10142e-08	1.27074	0	2.5
2.8992e-08	2.5	4.88139e-08	0.899622	0	2.5
2.90186e-08	2.5	7.81101e-08	0.678275	0	2.5
2.90452e-08	2.5	1.02634e-07	0.456928	0	2.5
2.9064e-08	2.5	1.08877e-07	0.30023	0	2.5
2.90828e-08	2.5	1.08424e-07	0.143533	0	2.5
2.91e-08	2.5	1.0073e-07	0	0	2.5
2.91184e-08	2.5	1.32635e-07	0	0	2.5
2.91243e-08	2.5	1.41741e-07	0	0	2.5
2.9143e-08	2.5	1.5026e-07	0	0	2.5
2.9171e-08	2.5	1.25171e-07	0	0	2.5
2.92094e-08	2.5	7.56803e-08	0	0	2.5
2.92538e-08	2.5	3.48407e-08	0	0	2.5
2.93082e-08	2.5	1.21361e-08	0	0	2.5
2.93821e-08	2.5	5.4989e-09	0	0	2.5
2.94972e-08	2.5	1.08406e-08	0	0	2.5
2.96335e-08	2.5	2.00494e-08	0	0	2.5
2.98251e-08	2.5	2.83712e-08	0	0	2.5
3.00889e-08	2.5	3.21702e-08	0	0	2.5
3.05849e-08	2.5	3.25272e-08	0	0	2.5
3.1e-08	2.5	3.21575e-08	0	0	2.5
3.10375e-08	2.5	8.99818e-08	0.3125	0	2.5
3.10583e-08	2.5	1.11076e-07	0.486214	0	2.5
3.11251e-08	2.5	6.16664e-08	1.0421	0	2.5
3.11644e-08	2.5	-1.86661e-08	1.37036	0	2.5
3.11926e-08	2.5	-5.45527e-08	1.60507	0	2.5
3.12208e-08	2.5	-7.24693e-08	1.83978	0	2.5
3.12382e-08	2.5	-5.07744e-08	1.98521	0	2.5
3.12557e-08	2.5	-1.09305e-08	2.13064	0	2.5
3.12868e-08	2.5	5.8253e-08	2.39025	0	2.5
3.13e-08	2.5	7.28894e-08	2.5	0	2.5
3.13127e-08	2.5	4.68306e-08	2.5	0	2.5
3.13177e-08	2.5	3.6737e-08	2.5	0	2.5
3.13331e-08	2.5	1.1854e-08	2.5	0	2.5
3.13533e-08	2.5	-1.97411e-09	2.5	0	2.5
3.13751e-08	2.5	-3.09658e-09	2.5	0	2.5
3.13916e-08	2.5	-1.83754e-09	2.5	0	2.5
3.14081e-08	2.5	1.23541e-09	2.5	0	2.5
3.1436e-08	2.5	4.65158e-09	2.5	0	2.5
3.14668e-08	2.5	1.01894e-08	2.5	0	2.5
3.15017e-08	2.5	2.02984e-08	2.5	0	2.5
3.15448e-08	2.5	3.31007e-08	2.5	0	2.5
3.1596e-08	2.5	4.2641e-08	2.5	0	2.5
3.16672e-08	2.5	4.63568e-08	2.5	0	2.5
3.17722e-08	2.5	4.39519e-08	2.5	0	2.5
3.19557e-08	2.5	3.7624e-08	2.5	0	2.5
3.21729e-08	2.5	3.33174e-08	2.5	0	2.5
3.25032e-08	2.5	3.1385e-08	2.5	0	2.5
3.30465e-08	2.5	3.14074e-08	2.5	0	2.5
3.38e-08	2.5	3.16481e-08	2.5	0	2.5
3.38375e-08	2.5	-2.08363e-08	2.1875	0	2.5
3.38651e-08	2.5	-5.01676e-08	1.95787	0	2.5
3.39532e-08	2.5	-4.8839e-09	1.22304	0	2.5
3.39752e-08	2.5	2.48103e-08	1.0401	0	2.5
3.39971e-08	2.5	6.18481e-08	0.857168	0	2.5
3.40196e-08	2.5	9.32608e-08	0.669623	0	2.5
3.40422e-08	2.5	1.2278e-07	0.482079	0	2.5
3.40607e-08	2.5	1.33009e-07	0.327389	0	2.5
3.40793e-08	2.5	1.34538e-07	0.172699	0	2.5
3.41e-08	2.5	1.21463e-07	1.42997e-13	0	2.5
3.41148e-08	2.5	1.46495e-07	0	0	2.5
3.41206e-08	2.5	1.55474e-07	0	0	2.5
3.41393e-08	2.5	1.60273e-07	0	0	2.5
3.41665e-08	2.5	1.25165e-07	0	0	2.5
3.42058e-08	2.5	6.14391e-08	0	0	2.5
3.42502e-08	2.5	1.53377e-08	0	0	2.5
3.43038e-08	2.5	-4.59293e-09	0	0	2.5
3.43759e-08	2.5	-4.3998e-09	0	0	2.5
3.44865e-08	2.5	8.25354e-09	0	0	2.5
3.46254e-08	2.5	2.19601e-08	0	0	2.5
3.4813e-08	2.5	3.10491e-08	0	0	2.5
3.50759e-08	2.5	3.35443e-08	0	0	2.5
3.55462e-08	2.5	3.23929e-08	0	0	2.5
3.6e-08	2.5	3.19606e-08	0	0	2.5
3.60375e-08	2.5	9.08952e-08	0.3125	0	2.5
3.60592e-08	2.5	1.12185e-07	0.493488	0	2.5
3.61287e-08	2.5	3.92177e-08	1.07265	0	2.5
3.61677e-08	2.5	-6.07919e-08	1.39785	0	2.5
3.61956e-08	2.5	-9.8354e-08	1.62989	0	2.5
3.62234e-08	2.5	-1.07771e-07	1.86192	0	2.5
3.62404e-08	2.5	-7.02146e-08	2.00301	0	2.5
3.62573e-08	2.5	-8.48677e-09	2.1441	0	2.5
3.62731e-08	2.5	3.73215e-08	2.2757	0	2.5
3.62889e-08	2.5	8.28133e-08	2.40731	0	2.5
3.63e-08	2.5	9.15021e-08	2.5	0	2.5
3.6313e-08	2.5	5.75146e-08	2.5	0	2.5
3.63178e-08	2.5	4.51222e-08	2.5	0	2.5
3.63325e-08	2.5	9.22975e-09	2.5	0	2.5
3.63551e-08	2.5	-2.54306e-08	2.5	0	2.5
3.63886e-08	2.5	3.95668e-08	2.5	0	2.5
3.64271e-08	2.5	3.79807e-07	2.5	0	2.5
3.64501e-08	2.5	7.26012e-07	2.5	0	2.5
3.64732e-08	2.5	1.17905e-06	2.5	0	2.5
3.65218e-08	2.5	2.0876e-06	2.5	0	2.5
3.65623e-08	2.5	2.41077e-06	2.5	0	2.5
3.6611e-08	2.5	2.14383e-06	2.5	0	2.5
3.66747e-08	2.5	1.19133e-06	2.5	0	2.5
3.67425e-08	2.5	8.85133e-06	2.5	0	2.5
3.68185e-08	2.5	5.91582e-05	2.5	0	2.5
3.68474e-08	2.5	4.8203e-05	2.5	0	2.5
3.68762e-08	2.5	2.07244e-05	2.5	0	2.5
3.69259e-08	2.5	-0.000351295	2.5	0	2.5
3.69869e-08	2.5	-0.00174112	2.5	0	2.5
3.70339e-08	2.5	-0.00137308	2.5	0	2.5
3.71009e-08	2.5	0.0189021	2.5	0	2.5
3.71811e-08	2.5	0.110477	2.5	0	2.5
3.72449e-08	2.5	0.232286	2.5	0	2.5
3.73156e-08	2.5	0.381634	2.5	0	2.5
3.74201e-08	2.5	0.596513	2.5	0	2.5
3.74863e-08	2.5	0.725297	2.5	0	2.5
3.76061e-08	2.5	0.941996	2.5	0	2.5
3.77282e-08	2.5	1.14061	2.5	0	2.5
3.79454e-08	2.5	1.43886	2.5	0	2.5
3.81332e-08	2.5	1.64291	2.5	0	2.5
3.83975e-08	2.5	1.85694	2.5	0	2.5
3.86997e-08	2.5	2.01805	2.5	0	2.5
3.88e-08	2.5	2.05576	2.5	0	2.5
3.88375e-08	2.5	2.06792	2.1875	0	2.5
3.8849e-08	2.5	2.07161	2.09165	0	2.5
3.88858e-08	2.5	2.08303	1.78494	0	2.5
3.89391e-08	2.5	2.09876	1.34069	0	2.5
3.89632e-08	2.5	2.10564	1.14033	0	2.5
3.89872e-08	2.5	2.11239	0.93997	0	2.5
3.90131e-08	2.5	2.11958	0.723782	0	2.5
3.90391e-08	2.5	2.12667	0.507594	0	2.5
3.90587e-08	2.5	2.13195	0.344225	0	2.5
3.90783e-08	2.5	2.13719	0.180857	0	2.5
3.91e-08	2.5	2.14291	1.42997e-13	0	2.5
3.91132e-08	2.5	2.14635	0	0	2.5
3.9119e-08	2.5	2.14785	0	0	2.5
3.91375e-08	2.5	2.15263	0	0	2.5
3.91641e-08	2.5	2.15941	0	0	2.5
3.92055e-08	2.5	2.16975	0	0	2.5
3.925e-08	2.5	2.1806	0	0	2.5
3.93022e-08	2.5	2.19295	0	0	2.5
3.93714e-08	2.5	2.20872	0	0	2.5
3.94794e-08	2.5	2.23195	0	0	2.5
3.96156e-08	2.5	2.25899	0	0	2.5
3.98e-08	2.5	2.29174	0	0	2.5
4.00399e-08	2.5	2.32835	0	0	2.5
4.03265e-08	2.5	2.36426	0	0	2.5
4.0734e-08	2.5	2.4034	0	0	2.5
4.1e-08	2.5	2.42275	0	0	2.5
4.10375e-08	2.5	2.42511	0.3125	0	2.5
4.10546e-08	2.5	2.42618	0.454755	0	2.5
