t`s`float	v(rst)`V`float	v(d)`V`float	v(clk)`V`float	v(c2)`V`float	v(c1)`V`float
9.70871e-09	0	2.1598e-07	0	0	0
1.00121e-08	0	1.87665e-07	0	0	0
1.0438e-08	0	1.65365e-07	0	0	0
1.1e-08	0	1.64299e-07	0	0	0
1.10375e-08	0	4.32031e-07	0.3125	0	0
1.10615e-08	0	5.19023e-07	0.512423	0	0
1.11383e-08	0	-1.34793e-07	1.15218	0	0
1.11773e-08	0	-7.44256e-07	1.47713	0	0
1.1204e-08	0	-7.966e-07	1.70037	0	0
1.12308e-08	0	-5.50556e-07	1.92361	0	0
1.12472e-08	0	-1.89607e-07	2.06019	0	0
1.12636e-08	0	3.12682e-07	2.19677	0	0
1.12799e-08	0	6.29659e-07	2.33219	0	0
1.12961e-08	0	8.73056e-07	2.46762	0	0
1.13e-08	0	8.96049e-07	2.5	0	0
1.13062e-08	0	8.41259e-07	2.5	0	0
1.13093e-08	0	8.14063e-07	2.5	0	0
1.13178e-08	0	7.45977e-07	2.5	0	0
1.13357e-08	0	6.39158e-07	2.5	0	0
1.13628e-08	0	5.1973e-07	2.5	0	0
1.14062e-08	0	3.60062e-07	2.5	0	0
1.14527e-08	0	2.39535e-07	2.5	0	0
1.151e-08	0	1.62266e-07	2.5	0	0
1.15853e-08	0	1.29437e-07	2.5	0	0
1.1708e-08	0	1.31005e-07	2.5	0	0
1.19235e-08	0	1.53544e-07	2.5	0	0
1.22866e-08	0	1.67695e-07	2.5	0	0
1.27559e-08	0	1.69347e-07	2.5	0	0
1.34185e-08	0	1.68305e-07	2.5	0	0
1.38e-08	0	1.67663e-07	2.5	0	0
1.38375e-08	0	-5.99622e-08	2.1875	0	0
1.38576e-08	0	-1.57228e-07	2.02037	0	0
1.39217e-08	0	-8.71934e-08	1.48557	0	0
1.39752e-08	0	2.09473e-07	1.03984	0	0
1.40201e-08	0	5.0605e-07	0.665874	0	0
1.4065e-08	0	8.46129e-07	0.291908	0	0
1.41e-08	0	8.13022e-07	0	0	0
1.41193e-08	0	8.49858e-07	0	0	0
1.41265e-08	0	8.5509e-07	0	0	0
1.41496e-08	0	6.92192e-07	0	0	0
1.41795e-08	0	3.05315e-07	0	0	0
1.42221e-08	0	-1.05843e-07	0	0	0
1.42673e-08	0	-2.49187e-07	0	0	0
1.4325e-08	0	-1.89643e-07	0	0	0
1.44014e-08	0	-2.19933e-08	0	0	0
1.45253e-08	0	1.54346e-07	0	0	0
1.47176e-08	0	2.15949e-07	0	0	0
1.50228e-08	0	1.86532e-07	0	0	0
1.54543e-08	0	1.65282e-07	0	0	0
1.6e-08	0	1.6452e-07	0	0	0
1.60375e-08	0	4.32237e-07	0.3125	0	0
1.60612e-08	0	5.19249e-07	0.509686	0	0
1.61369e-08	0	-1.17462e-07	1.14068	0	0
1.6176e-08	0	-7.32531e-07	1.46643	0	0
1.62029e-08	0	-7.98039e-07	1.69063	0	0
1.62298e-08	0	-5.71779e-07	1.91484	0	0
1.62463e-08	0	-2.1316e-07	2.05239	0	0
1.62628e-08	0	2.90676e-07	2.18995	0	0
1.62792e-08	0	6.14211e-07	2.32633	0	0
1.62955e-08	0	8.68784e-07	2.46272	0	0
1.63e-08	0	8.96365e-07	2.5	0	0
1.63072e-08	0	8.34903e-07	2.5	0	0
1.63105e-08	0	8.06522e-07	2.5	0	0
1.63198e-08	0	7.3518e-07	2.5	0	0
1.63391e-08	0	6.25091e-07	2.5	0	0
1.63676e-08	0	5.01715e-07	2.5	0	0
1.64129e-08	0	3.39754e-07	2.5	0	0
1.64601e-08	0	2.25606e-07	2.5	0	0
1.65198e-08	0	1.54636e-07	2.5	0	0
1.65988e-08	0	1.27647e-07	2.5	0	0
1.67356e-08	0	1.34082e-07	2.5	0	0
1.69495e-08	0	1.55572e-07	2.5	0	0
1.7e-08	0	1.5826e-07	2.5	0	0
1.70809e-08	0.101077	1.61889e-07	2.5	0	0
1.71053e-08	0.131588	1.62423e-07	2.5	0	0
1.71834e-08	0.229224	1.63591e-07	2.5	0	0
1.74333e-08	0.541659	1.67736e-07	2.5	0	0
1.7731e-08	0.913707	1.64719e-07	2.5	0	0
1.80115e-08	1.2644	1.65401e-07	2.5	0	0
1.81923e-08	1.49039	1.95878e-07	2.5	0	0
1.83731e-08	1.71639	2.49896e-07	2.5	0	0
1.85473e-08	1.93412	2.23867e-06	2.5	0	0
1.86254e-08	2.03173	5.39908e-06	2.5	0	0
1.87035e-08	2.12935	9.9641e-06	2.5	0	0
1.87391e-08	2.17385	1.06738e-05	2.5	0	0
1.87747e-08	2.21835	1.09932e-05	2.5	0	0
1.88e-08	2.25	9.92538e-06	2.5	0	0
1.88226e-08	2.27826	8.50171e-06	2.3116	0	0
1.88294e-08	2.28674	8.06558e-06	2.25508	0	0
1.88511e-08	2.31387	6.75255e-06	2.07419	0	0
1.88886e-08	2.3608	4.77966e-06	1.76135	0	0
1.89338e-08	2.41729	2.93207e-06	1.38471	0	0
1.89582e-08	2.44772	2.15525e-06	1.18187	0	0
1.89825e-08	2.47815	1.53122e-06	0.979023	0	0
1.9e-08	2.5	1.16743e-06	0.833333	0	0
1.90041e-08	2.5	1.10061e-06	0.799345	0	0
1.90079e-08	2.5	1.04035e-06	0.767593	0	0
1.90201e-08	2.5	8.58576e-07	0.665987	0	0
1.90286e-08	2.5	7.24087e-07	0.594994	0	0
1.90371e-08	2.5	5.83439e-07	0.524002	0	0
1.90482e-08	2.5	3.82199e-07	0.431716	0	0
1.9068e-08	2.5	-5.24922e-08	0.267043	0	0
1.90812e-08	2.5	-3.68625e-07	0.156664	0	0
1.91e-08	2.5	-8.37148e-07	0	0	0
1.911e-08	2.5	-9.79119e-07	0	0	0
1.91153e-08	2.5	-1.05594e-06	0	0	0
1.91318e-08	2.5	-1.37556e-06	0	0	0
1.91575e-08	2.5	-2.01777e-06	0	0	0
1.92051e-08	2.5	-3.02312e-06	0	0	0
1.92501e-08	2.5	-3.55356e-06	0	0	0
1.93035e-08	2.5	-3.45539e-06	0	0	0
1.93442e-08	2.5	-3.09177e-06	0	0	0
1.93955e-08	2.5	-2.87209e-06	0	0	0
1.94412e-08	2.5	-2.83398e-06	0	0	0
1.95074e-08	2.5	-2.76186e-06	0	0	0
1.96578e-08	2.5	-2.40349e-06	0	0	0
1.97968e-08	2.5	-1.94314e-06	0	0	0
1.99751e-08	2.5	-1.38417e-06	0	0	0
2.01631e-08	2.5	-9.17275e-07	0	0	0
2.04408e-08	2.5	-4.42184e-07	0	0	0
2.07836e-08	2.5	-1.1466e-07	0	0	0
2.1e-08	2.5	-4.80269e-09	0	0	0
2.10375e-08	2.5	2.2943e-07	0.3125	0	0
2.10531e-08	2.5	2.96399e-07	0.442597	0	0
2.11031e-08	2.5	1.53945e-07	0.858906	0	0
2.11251e-08	2.5	-2.27335e-08	1.04253	0	0
2.11471e-08	2.5	-2.69102e-07	1.22616	0	0
2.1171e-08	2.5	-4.21693e-07	1.42474	0	0
2.11948e-08	2.5	-5.20829e-07	1.62332	0	0
2.12183e-08	2.5	-2.89349e-07	1.81948	0	0
2.12419e-08	2.5	1.774e-07	2.01563	0	0
2.12603e-08	2.5	5.68797e-07	2.16905	0	0
2.12787e-08	2.5	1.02674e-06	2.32246	0	0
2.13e-08	2.5	1.16056e-06	2.5	0	0
2.13171e-08	2.5	7.35222e-07	2.5	0	0
2.13222e-08	2.5	6.03532e-07	2.5	0	0
2.13384e-08	2.5	1.89369e-07	2.5	0	0
2.1359e-08	2.5	-2.16039e-07	2.5	0	0
2.13733e-08	2.5	-3.0311e-07	2.5	0	0
2.13875e-08	2.5	-2.33071e-07	2.5	0	0
2.14118e-08	2.5	5.14134e-07	2.5	0	0
2.14399e-08	2.5	1.35888e-06	2.5	0	0
2.14625e-08	2.5	1.43115e-06	2.5	0	0
2.14893e-08	2.5	1.03583e-06	2.5	0	0
2.15202e-08	2.5	3.07605e-07	2.5	0	0
2.15552e-08	2.5	-4.84133e-07	2.5	0	0
2.15947e-08	2.5	-9.82938e-07	2.5	0	0
2.16414e-08	2.5	-1.05212e-06	2.5	0	0
2.16727e-08	2.5	-8.94684e-07	2.5	0	0
2.1704e-08	2.5	-5.73396e-07	2.5	0	0
2.17428e-08	2.5	-3.32713e-07	2.5	0	0
2.18038e-08	2.5	-1.33412e-07	2.5	0	0
2.1871e-08	2.5	1.11088e-07	2.5	0	0
2.197e-08	2.5	2.94873e-07	2.5	0	0
2.20754e-08	2.5	3.23953e-07	2.5	0	0
2.21814e-08	2.5	3.01984e-07	2.5	0	0
2.23144e-08	2.5	2.69691e-07	2.5	0	0
2.2516e-08	2.5	2.18351e-07	2.5	0	0
2.28593e-08	2.5	1.72912e-07	2.5	0	0
2.35409e-08	2.5	1.57828e-07	2.5	0	0
2.38e-08	2.5	1.63577e-07	2.5	0	0
2.38375e-08	2.5	-7.36213e-08	2.1875	0	0
2.38544e-08	2.5	-1.53324e-07	2.04688	0	0
2.39084e-08	2.5	-1.30206e-07	1.5969	0	0
2.39601e-08	2.5	1.06114e-07	1.16585	0	0
2.39872e-08	2.5	2.21861e-07	0.940319	0	0
2.40142e-08	2.5	3.32184e-07	0.714788	0	0
2.40318e-08	2.5	3.71868e-07	0.568505	0	0
2.40493e-08	2.5	3.95081e-07	0.422222	0	0
2.40646e-08	2.5	4.18123e-07	0.295406	0	0
2.40798e-08	2.5	4.38613e-07	0.16859	0	0
2.41e-08	2.5	4.49748e-07	0	0	0
2.41161e-08	2.5	6.39176e-07	0	0	0
2.4122e-08	2.5	7.01947e-07	0	0	0
2.41409e-08	2.5	7.9149e-07	0	0	0
2.41694e-08	2.5	7.01406e-07	0	0	0
2.42097e-08	2.5	4.27751e-07	0	0	0
2.42552e-08	2.5	1.68838e-07	0	0	0
2.43105e-08	2.5	1.07447e-08	0	0	0
2.4386e-08	2.5	-2.65102e-08	0	0	0
2.45002e-08	2.5	4.39851e-08	0	0	0
2.4636e-08	2.5	1.23876e-07	0	0	0
2.48225e-08	2.5	1.69492e-07	0	0	0
2.50743e-08	2.5	1.76157e-07	0	0	0
2.54322e-08	2.5	1.72701e-07	0	0	0
2.6e-08	2.5	1.68702e-07	0	0	0
2.60375e-08	2.5	4.24744e-07	0.3125	0	0
2.60616e-08	2.5	5.24897e-07	0.513377	0	0
2.61387e-08	2.5	2.57291e-07	1.15618	0	0
2.6177e-08	2.5	-4.27146e-08	1.47477	0	0
2.62036e-08	2.5	-1.46268e-07	1.69699	0	0
2.62303e-08	2.5	-1.62954e-07	1.9192	0	0
2.62463e-08	2.5	-9.40792e-08	2.05241	0	0
2.62623e-08	2.5	2.31812e-08	2.18561	0	0
2.62784e-08	2.5	1.04349e-07	2.32022	0	0
2.62946e-08	2.5	1.76872e-07	2.45483	0	0
2.63e-08	2.5	1.87948e-07	2.5	0	0
2.63087e-08	2.5	8.61055e-08	2.5	0	0
2.63124e-08	2.5	4.38845e-08	2.5	0	0
2.63228e-08	2.5	-5.63202e-08	2.5	0	0
2.63381e-08	2.5	-1.36255e-07	2.5	0	0
2.63547e-08	2.5	-1.52955e-07	2.5	0	0
2.63679e-08	2.5	-1.39849e-07	2.5	0	0
2.63811e-08	2.5	-1.03303e-07	2.5	0	0
2.64115e-08	2.5	-3.02884e-08	2.5	0	0
2.64366e-08	2.5	1.83255e-08	2.5	0	0
2.64671e-08	2.5	7.55483e-08	2.5	0	0
2.65047e-08	2.5	1.50106e-07	2.5	0	0
2.65473e-08	2.5	2.21938e-07	2.5	0	0
2.65996e-08	2.5	2.66655e-07	2.5	0	0
2.66721e-08	2.5	2.69753e-07	2.5	0	0
2.67838e-08	2.5	2.33828e-07	2.5	0	0
2.69627e-08	2.5	1.90495e-07	2.5	0	0
2.71804e-08	2.5	1.71552e-07	2.5	0	0
2.75177e-08	2.5	1.63805e-07	2.5	0	0
2.81147e-08	2.5	1.64213e-07	2.5	0	0
2.88e-08	2.5	1.66678e-07	2.5	0	0
2.88375e-08	2.5	-7.02157e-08	2.1875	0	0
2.88638e-08	2.5	-1.95357e-07	1.96798	0	0
2.89481e-08	2.5	8.68287e-09	1.26553	0	0
2.89926e-08	2.5	2.94448e-07	0.894875	0	0
2.90188e-08	2.5	4.27576e-07	0.676915	0	0
2.90449e-08	2.5	5.34846e-07	0.458954	0	0
2.90637e-08	2.5	5.55381e-07	0.302306	0	0
2.90825e-08	2.5	5.41099e-07	0.145657	0	0
2.91e-08	2.5	4.93195e-07	0	0	0
2.9118e-08	2.5	6.27113e-07	0	0	0
2.91239e-08	2.5	6.65269e-07	0	0	0
2.91426e-08	2.5	6.9122e-07	0	0	0
2.91705e-08	2.5	5.56164e-07	0	0	0
2.92089e-08	2.5	3.0314e-07	0	0	0
2.92533e-08	2.5	1.03643e-07	0	0	0
2.93076e-08	2.5	9.91916e-09	0	0	0
2.93812e-08	2.5	1.135e-08	0	0	0
2.9496e-08	2.5	7.77706e-08	0	0	0
2.96321e-08	2.5	1.35444e-07	0	0	0
2.98231e-08	2.5	1.65477e-07	0	0	0
3.0086e-08	2.5	1.7283e-07	0	0	0
3.05788e-08	2.5	1.7124e-07	0	0	0
3.1e-08	2.5	1.68885e-07	0	0	0
3.10375e-08	2.5	4.30815e-07	0.3125	0	0
3.10585e-08	2.5	5.2331e-07	0.487372	0	0
3.11256e-08	2.5	2.61929e-07	1.04696	0	0
3.1165e-08	2.5	-1.2506e-07	1.37471	0	0
3.11933e-08	2.5	-2.86201e-07	1.6109	0	0
3.12216e-08	2.5	-3.4872e-07	1.84709	0	0
3.12389e-08	2.5	-2.30606e-07	1.99106	0	0
3.12562e-08	2.5	-2.54628e-08	2.13504	0	0
3.12876e-08	2.5	3.16711e-07	2.39663	0	0
3.13e-08	2.5	3.8524e-07	2.5	0	0
3.13128e-08	2.5	2.64649e-07	2.5	0	0
3.13177e-08	2.5	2.19348e-07	2.5	0	0
3.13329e-08	2.5	1.07055e-07	2.5	0	0
3.1353e-08	2.5	4.07405e-08	2.5	0	0
3.13745e-08	2.5	3.39258e-08	2.5	0	0
3.13911e-08	2.5	4.02849e-08	2.5	0	0
3.14077e-08	2.5	5.67405e-08	2.5	0	0
3.14359e-08	2.5	7.55579e-08	2.5	0	0
3.14668e-08	2.5	1.03399e-07	2.5	0	0
3.15016e-08	2.5	1.50662e-07	2.5	0	0
3.15447e-08	2.5	2.07746e-07	2.5	0	0
3.15958e-08	2.5	2.44458e-07	2.5	0	0
3.1667e-08	2.5	2.47058e-07	2.5	0	0
3.17718e-08	2.5	2.1819e-07	2.5	0	0
3.19551e-08	2.5	1.80778e-07	2.5	0	0
3.2172e-08	2.5	1.67781e-07	2.5	0	0
3.2502e-08	2.5	1.64234e-07	2.5	0	0
3.30437e-08	2.5	1.65244e-07	2.5	0	0
3.38e-08	2.5	1.6704e-07	2.5	0	0
3.38375e-08	2.5	-7.10596e-08	2.1875	0	0
3.38651e-08	2.5	-2.00576e-07	1.95746	0	0
3.39534e-08	2.5	3.63981e-08	1.22131	0	0
3.39754e-08	2.5	1.78164e-07	1.03845	0	0
3.39973e-08	2.5	3.5292e-07	0.855586	0	0
3.40198e-08	2.5	4.9625e-07	0.66866	0	0
3.40422e-08	2.5	6.271e-07	0.481734	0	0
3.40607e-08	2.5	6.64804e-07	0.327337	0	0
3.40792e-08	2.5	6.58356e-07	0.172941	0	0
3.41e-08	2.5	5.818e-07	1.42997e-13	0	0
3.41148e-08	2.5	6.85746e-07	0	0	0
3.41206e-08	2.5	7.22006e-07	0	0	0
3.41393e-08	2.5	7.2679e-07	0	0	0
3.41665e-08	2.5	5.43101e-07	0	0	0
3.42058e-08	2.5	2.24354e-07	0	0	0
3.42502e-08	2.5	5.53955e-09	0	0	0
3.43038e-08	2.5	-6.70476e-08	0	0	0
3.43759e-08	2.5	-2.57071e-08	0	0	0
3.44864e-08	2.5	7.73716e-08	0	0	0
3.46254e-08	2.5	1.50603e-07	0	0	0
3.4813e-08	2.5	1.76643e-07	0	0	0
3.50759e-08	2.5	1.76519e-07	0	0	0
3.55461e-08	2.5	1.70194e-07	0	0	0
3.6e-08	2.5	1.67774e-07	0	0	0
3.60375e-08	2.5	4.34702e-07	0.3125	0	0
3.60592e-08	2.5	5.2748e-07	0.493505	0	0
3.61287e-08	2.5	1.62536e-07	1.07272	0	0
3.61678e-08	2.5	-3.09822e-07	1.39792	0	0
3.61956e-08	2.5	-4.74563e-07	1.62994	0	0
3.62234e-08	2.5	-4.95833e-07	1.86196	0	0
3.62404e-08	2.5	-3.03875e-07	2.00304	0	0
3.62573e-08	2.5	3.96066e-09	2.14412	0	0
3.62731e-08	2.5	2.2941e-07	2.27573	0	0
3.62889e-08	2.5	4.49983e-07	2.40733	0	0
3.63e-08	2.5	4.95282e-07	2.5	0	0
3.6313e-08	2.5	3.37601e-07	2.5	0	0
3.63178e-08	2.5	2.80363e-07	2.5	0	0
3.63325e-08	2.5	1.13803e-07	2.5	0	0
3.63551e-08	2.5	-5.08154e-08	2.5	0	0
3.63886e-08	2.5	2.43842e-07	2.5	0	0
3.64271e-08	2.5	1.80447e-06	2.5	0	0
3.64501e-08	2.5	3.38319e-06	2.5	0	0
3.64732e-08	2.5	5.44488e-06	2.5	0	0
3.65218e-08	2.5	9.19148e-06	2.5	0	0
3.65623e-08	2.5	9.52531e-06	2.5	0	0
3.66109e-08	2.5	4.9059e-06	2.5	0	0
3.66748e-08	2.5	-4.68539e-06	2.5	0	0
3.67086e-08	2.5	1.30334e-05	2.5	0	0
3.67425e-08	2.5	4.65689e-05	2.5	0	0
3.67745e-08	2.5	3.24284e-05	2.5	0	0
3.68065e-08	2.5	-6.35428e-06	2.5	0	0
3.68314e-08	2.5	-0.000398195	2.5	0	0
3.68563e-08	2.5	-0.000997677	2.5	0	0
3.68814e-08	2.5	-0.00137832	2.5	0	0
3.69065e-08	2.5	-0.00167844	2.5	0	0
3.69587e-08	2.5	0.0204977	2.5	0	0
3.70053e-08	2.5	0.0889144	2.5	0	0
3.70288e-08	2.5	0.138239	2.5	0	0
3.70522e-08	2.5	0.197502	2.5	0	0
3.71001e-08	2.5	0.318635	2.5	0	0
3.71523e-08	2.5	0.44708	2.5	0	0
3.72054e-08	2.5	0.571546	2.5	0	0
3.72835e-08	2.5	0.741791	2.5	0	0
3.74148e-08	2.5	0.991525	2.5	0	0
3.75559e-08	2.5	1.20829	2.5	0	0
3.77378e-08	2.5	1.42209	2.5	0	0
3.79139e-08	2.5	1.57871	2.5	0	0
3.82037e-08	2.5	1.7786	2.5	0	0
3.84053e-08	2.5	1.89162	2.5	0	0
3.86132e-08	2.5	1.99294	2.5	0	0
3.88e-08	2.5	2.07154	2.5	0	0
3.88375e-08	2.5	2.08576	2.1875	0	0
3.88522e-08	2.5	2.09129	2.06521	0	0
3.88991e-08	2.5	2.10854	1.67388	0	0
3.89261e-08	2.5	2.11814	1.44953	0	0
3.8953e-08	2.5	2.12752	1.22519	0	0
3.89783e-08	2.5	2.13616	1.01435	0	0
3.90036e-08	2.5	2.14461	0.803511	0	0
3.9022e-08	2.5	2.15066	0.64987	0	0
3.90405e-08	2.5	2.15662	0.496228	0	0
3.90574e-08	2.5	2.16201	0.354954	0	0
3.90744e-08	2.5	2.16733	0.21368	0	0
3.90872e-08	2.5	2.1713	0.10684	0	0
3.91e-08	2.5	2.17523	1.42997e-13	0	0
3.91112e-08	2.5	2.17861	0	0	0
3.91172e-08	2.5	2.1804	0	0	0
3.91362e-08	2.5	2.18607	0	0	0
3.91629e-08	2.5	2.19388	0	0	0
3.92041e-08	2.5	2.20555	0	0	0
3.92486e-08	2.5	2.21771	0	0	0
3.93006e-08	2.5	2.23134	0	0	0
3.93698e-08	2.5	2.24851	0	0	0
3.94773e-08	2.5	2.27318	0	0	0
3.96133e-08	2.5	2.30115	0	0	0
3.9797e-08	2.5	2.3338	0	0	0
4.00386e-08	2.5	2.36904	0	0	0
4.03269e-08	2.5	2.40174	0	0	0
4.07366e-08	2.5	2.43508	0	0	0
4.1e-08	2.5	2.45026	0	0	0
4.10375e-08	2.5	2.45207	0.3125	0	0
4.10545e-08	2.5	2.45288	0.454137	0	0
4.11089e-08	2.5	2.45539	0.907377	0	0
4.11297e-08	2.5	2.45631	1.08107	0	0
4.11506e-08	2.5	2.45722	1.25476	0	0
4.11747e-08	2.5	2.45825	1.45619	0	0
4.11989e-08	2.5	2.45926	1.65761	0	0
4.12224e-08	2.5	2.46021	1.85298	0	0
4.12458e-08	2.5	2.46114	2.04835	0	0
4.12604e-08	2.5	2.4617	2.16993	0	0
4.1275e-08	2.5	2.46226	2.29152	0	0
4.13e-08	2.5	2.4632	2.5	0	0
4.13126e-08	2.5	2.46367	2.5	0	0
4.13186e-08	2.5	2.46389	2.5	0	0
4.13379e-08	2.5	2.46458	2.5	0	0
4.13601e-08	2.5	2.46537	2.5	0	0
4.13819e-08	2.5	2.46612	2.5	0	0
4.13965e-08	2.5	2.46661	2.5	0	0
4.14111e-08	2.5	2.4671	2.5	0	0
4.1439e-08	2.5	2.46802	2.5	0	0
4.14686e-08	2.5	2.46896	2.5	0	0
4.1499e-08	2.5	2.4699	2.5	0	0
4.15347e-08	2.5	2.47096	2.5	0	0
4.15828e-08	2.5	2.47234	2.5	0	0
4.16483e-08	2.5	2.47411	2.5	0	0
4.17421e-08	2.5	2.47646	2.5	0	0
4.18896e-08	2.5	2.47973	2.5	0	0
4.20967e-08	2.5	2.48357	2.5	0	0
4.2378e-08	2.5	2.48767	2.5	0	0
4.28295e-08	2.5	2.49227	2.5	0	0
4.35845e-08	2.5	2.49655	2.5	0	0
4.38e-08	2.5	2.49723	2.5	0	0
4.38375e-08	2.5	2.49733	2.1875	0	0
4.38531e-08	2.5	2.49738	2.05764	0	0
4.3903e-08	2.5	2.49751	1.64207	0	0
4.39291e-08	2.5	2.49757	1.42421	0	0
4.39552e-08	2.5	2.49764	1.20636	0	0
