t`s`float	v(rst)`V`float	v(d)`V`float	v(clk)`V`float	v(c2)`V`float	v(c1)`V`float
5.13941e-09	0	3.58477e-08	0	2.5	0
5.53755e-09	0	2.52645e-08	0	2.5	0
6e-09	0	2.17113e-08	0	2.5	0
6.0375e-09	0	1.17873e-07	0.3125	2.5	0
6.05941e-09	0	1.5456e-07	0.495065	2.5	0
6.12951e-09	0	2.10963e-08	1.07927	2.5	0
6.17317e-09	0	-2.10259e-07	1.44309	2.5	0
6.20117e-09	0	-2.96532e-07	1.67645	2.5	0
6.22918e-09	0	-3.34251e-07	1.90981	2.5	0
6.25008e-09	0	-2.46461e-07	2.08399	2.5	0
6.27098e-09	0	-8.58024e-08	2.25817	2.5	0
6.3e-09	0	1.46546e-07	2.5	2.5	0
6.31728e-09	0	1.59844e-07	2.5	2.5	0
6.32394e-09	0	1.64069e-07	2.5	2.5	0
6.34527e-09	0	1.7859e-07	2.5	2.5	0
6.38454e-09	0	1.72159e-07	2.5	2.5	0
6.42828e-09	0	1.25817e-07	2.5	2.5	0
6.48449e-09	0	7.04362e-08	2.5	2.5	0
6.54114e-09	0	3.92392e-08	2.5	2.5	0
6.6163e-09	0	2.13832e-08	2.5	2.5	0
6.72194e-09	0	1.31942e-08	2.5	2.5	0
6.90688e-09	0	1.26412e-08	2.5	2.5	0
7.20369e-09	0	1.75512e-08	2.5	2.5	0
7.67639e-09	0	2.1916e-08	2.5	2.5	0
8.27838e-09	0	2.26018e-08	2.5	2.5	0
8.8e-09	0	2.25903e-08	2.5	2.5	0
8.8375e-09	0	-5.72751e-08	2.1875	2.5	0
8.86067e-09	0	-9.74541e-08	1.99443	2.5	0
8.93481e-09	0	-7.79946e-08	1.37662	2.5	0
8.98919e-09	0	2.11929e-08	0.923407	2.5	0
9.03172e-09	0	1.18998e-07	0.568971	2.5	0
9.07426e-09	0	2.34562e-07	0.214534	2.5	0
9.1e-09	0	2.55233e-07	0	2.5	0
9.1202e-09	0	3.03589e-07	0	2.5	0
9.12684e-09	0	3.15971e-07	0	2.5	0
9.14809e-09	0	3.11614e-07	0	2.5	0
9.18194e-09	0	2.02969e-07	0	2.5	0
9.22797e-09	0	2.69441e-08	0	2.5	0
9.28856e-09	0	-9.42665e-08	0	2.5	0
9.34309e-09	0	-1.0804e-07	0	2.5	0
9.41682e-09	0	-7.58493e-08	0	2.5	0
9.51474e-09	0	-2.68161e-08	0	2.5	0
9.69209e-09	0	2.15891e-08	0	2.5	0
9.95312e-09	0	3.53084e-08	0	2.5	0
1.03582e-08	0	2.78504e-08	0	2.5	0
1.09028e-08	0	2.20838e-08	0	2.5	0
1.1e-08	0	2.21862e-08	0	2.5	0
1.10243e-08	0	1.06074e-07	0.202437	2.5	0
1.10351e-08	0	1.38219e-07	0.292423	2.5	0
1.10696e-08	0	1.69813e-07	0.580378	2.5	0
1.1141e-08	0	-3.15627e-08	1.17502	2.5	0
1.1183e-08	0	-2.68042e-07	1.52518	2.5	0
1.12096e-08	0	-3.28185e-07	1.74665	2.5	0
1.12362e-08	0	-3.1903e-07	1.96812	2.5	0
1.12548e-08	0	-2.18878e-07	2.12296	2.5	0
1.12733e-08	0	-5.76095e-08	2.2778	2.5	0
1.13e-08	0	1.4866e-07	2.5	2.5	0
1.13173e-08	0	1.60458e-07	2.5	2.5	0
1.13238e-08	0	1.64822e-07	2.5	2.5	0
1.13445e-08	0	1.78592e-07	2.5	2.5	0
1.13752e-08	0	1.76674e-07	2.5	2.5	0
1.14151e-08	0	1.39356e-07	2.5	2.5	0
1.14712e-08	0	8.12687e-08	2.5	2.5	0
1.15267e-08	0	4.57313e-08	2.5	2.5	0
1.15979e-08	0	2.50164e-08	2.5	2.5	0
1.16939e-08	0	1.50358e-08	2.5	2.5	0
1.18616e-08	0	1.25598e-08	2.5	2.5	0
1.21172e-08	0	1.63959e-08	2.5	2.5	0
1.2571e-08	0	2.1483e-08	2.5	2.5	0
1.31222e-08	0	2.26166e-08	2.5	2.5	0
1.38e-08	0	2.25776e-08	2.5	2.5	0
1.38375e-08	0	-5.7326e-08	2.1875	2.5	0
1.38637e-08	0	-1.00177e-07	1.96912	2.5	0
1.39476e-08	0	-6.41993e-08	1.2703	2.5	0
1.40017e-08	0	5.36319e-08	0.819412	2.5	0
1.40384e-08	0	1.43456e-07	0.51327	2.5	0
1.40751e-08	0	2.41223e-07	0.207129	2.5	0
1.41e-08	0	2.529e-07	0	2.5	0
1.41182e-08	0	2.99899e-07	0	2.5	0
1.41246e-08	0	3.13279e-07	0	2.5	0
1.41452e-08	0	3.13877e-07	0	2.5	0
1.41785e-08	0	2.12323e-07	0	2.5	0
1.42239e-08	0	3.67678e-08	0	2.5	0
1.42844e-08	0	-9.12243e-08	0	2.5	0
1.43385e-08	0	-1.0841e-07	0	2.5	0
1.44112e-08	0	-7.8192e-08	0	2.5	0
1.45068e-08	0	-2.96547e-08	0	2.5	0
1.46798e-08	0	1.98595e-08	0	2.5	0
1.49313e-08	0	3.52263e-08	0	2.5	0
1.53302e-08	0	2.84206e-08	0	2.5	0
1.58632e-08	0	2.22277e-08	0	2.5	0
1.6e-08	0	2.22539e-08	0	2.5	0
1.60375e-08	0	1.18454e-07	0.3125	2.5	0
1.60504e-08	0	1.44905e-07	0.420309	2.5	0
1.60918e-08	0	1.33586e-07	0.7653	2.5	0
1.61185e-08	0	6.16923e-08	0.987763	2.5	0
1.61452e-08	0	-6.08476e-08	1.21023	2.5	0
1.61683e-08	0	-1.74667e-07	1.40241	2.5	0
1.61914e-08	0	-3.06485e-07	1.5946	2.5	0
1.62164e-08	0	-3.38215e-07	1.80309	2.5	0
1.62414e-08	0	-2.98548e-07	2.01158	2.5	0
1.62586e-08	0	-1.91167e-07	2.15492	2.5	0
1.62758e-08	0	-3.02406e-08	2.29827	2.5	0
1.63e-08	0	1.54868e-07	2.5	2.5	0
1.63174e-08	0	1.64836e-07	2.5	2.5	0
1.63237e-08	0	1.68584e-07	2.5	2.5	0
1.63439e-08	0	1.80713e-07	2.5	2.5	0
1.63737e-08	0	1.7888e-07	2.5	2.5	0
1.64133e-08	0	1.42564e-07	2.5	2.5	0
1.64691e-08	0	8.41747e-08	2.5	2.5	0
1.65247e-08	0	4.74282e-08	2.5	2.5	0
1.65952e-08	0	2.60177e-08	2.5	2.5	0
1.669e-08	0	1.54729e-08	2.5	2.5	0
1.68549e-08	0	1.25507e-08	2.5	2.5	0
1.7e-08	0	1.46357e-08	2.5	2.5	0
1.70581e-08	0.0725728	1.60511e-08	2.5	2.5	0
1.70923e-08	0.115408	1.64909e-08	2.5	2.5	0
1.7202e-08	0.252483	1.76031e-08	2.5	2.5	0
1.75529e-08	0.691119	2.09907e-08	2.5	2.5	0
1.78501e-08	1.06259	1.99074e-08	2.5	2.5	0
1.81474e-08	1.4343	1.83076e-08	2.5	2.5	0
1.82815e-08	1.60188	3.09729e-08	2.5	2.5	0
1.84156e-08	1.76945	5.19575e-08	2.5	2.5	0
1.85881e-08	1.98511	8.27619e-07	2.5	2.5	0
1.86567e-08	2.07089	1.82919e-06	2.5	2.5	0
1.87253e-08	2.15667	3.2252e-06	2.5	2.5	0
1.87627e-08	2.20334	3.70982e-06	2.5	2.5	0
1.88e-08	2.25	4.1228e-06	2.5	2.5	0
1.88364e-08	2.29547	3.84744e-06	2.19687	2.5	0
1.88467e-08	2.30837	3.7594e-06	2.11083	2.5	0
1.88797e-08	2.34967	3.44373e-06	1.83551	2.5	0
1.8919e-08	2.3987	3.03574e-06	1.50867	2.5	0
1.89599e-08	2.44992	2.6319e-06	1.16719	2.5	0
1.9e-08	2.5	2.29768e-06	0.833333	2.5	0
1.90266e-08	2.5	2.12964e-06	0.611937	2.5	0
1.90345e-08	2.5	2.07622e-06	0.546042	2.5	0
1.90598e-08	2.5	1.88864e-06	0.335178	2.5	0
1.90793e-08	2.5	1.71093e-06	0.172236	2.5	0
1.90953e-08	2.5	1.55063e-06	0.0394682	2.5	0
1.91e-08	2.5	1.5035e-06	0	2.5	0
1.91076e-08	2.5	1.46528e-06	0	2.5	0
1.9111e-08	2.5	1.44755e-06	0	2.5	0
1.91206e-08	2.5	1.38942e-06	0	2.5	0
1.91452e-08	2.5	1.18414e-06	0	2.5	0
1.91905e-08	2.5	7.0435e-07	0	2.5	0
1.92445e-08	2.5	2.10507e-07	0	2.5	0
1.93034e-08	2.5	-1.25667e-07	0	2.5	0
1.93624e-08	2.5	-3.52956e-07	0	2.5	0
1.94448e-08	2.5	-5.72331e-07	0	2.5	0
1.9542e-08	2.5	-7.00611e-07	0	2.5	0
1.95802e-08	2.5	-6.94114e-07	0	2.5	0
1.96184e-08	2.5	-6.5555e-07	0	2.5	0
1.96754e-08	2.5	-6.76043e-07	0	2.5	0
1.97535e-08	2.5	-7.78307e-07	0	2.5	0
1.9815e-08	2.5	-8.2977e-07	0	2.5	0
1.99286e-08	2.5	-8.77017e-07	0	2.5	0
2.0106e-08	2.5	-8.58708e-07	0	2.5	0
2.03032e-08	2.5	-7.77442e-07	0	2.5	0
2.05376e-08	2.5	-6.52086e-07	0	2.5	0
2.08234e-08	2.5	-5.0338e-07	0	2.5	0
2.1e-08	2.5	-4.19632e-07	0	2.5	0
2.10375e-08	2.5	-3.2505e-07	0.3125	2.5	0
2.10518e-08	2.5	-2.95961e-07	0.431985	2.5	0
2.10977e-08	2.5	-2.91847e-07	0.814337	2.5	0
2.11236e-08	2.5	-3.33982e-07	1.0298	2.5	0
2.11494e-08	2.5	-4.0816e-07	1.24526	2.5	0
2.11735e-08	2.5	-4.67777e-07	1.44596	2.5	0
2.11976e-08	2.5	-5.30853e-07	1.64666	2.5	0
2.12223e-08	2.5	-5.1233e-07	1.85233	2.5	0
2.1247e-08	2.5	-4.38659e-07	2.05801	2.5	0
2.12693e-08	2.5	-3.02257e-07	2.24391	2.5	0
2.12916e-08	2.5	-1.06881e-07	2.42981	2.5	0
2.13e-08	2.5	-4.16747e-08	2.5	2.5	0
2.13135e-08	2.5	-2.96668e-08	2.5	2.5	0
2.13181e-08	2.5	-2.70233e-08	2.5	2.5	0
2.13319e-08	2.5	-3.01248e-08	2.5	2.5	0
2.13586e-08	2.5	-9.22033e-08	2.5	2.5	0
2.13894e-08	2.5	-2.41588e-07	2.5	2.5	0
2.14135e-08	2.5	-3.27842e-07	2.5	2.5	0
2.14377e-08	2.5	-3.86905e-07	2.5	2.5	0
2.14691e-08	2.5	-2.71729e-07	2.5	2.5	0
2.1487e-08	2.5	-1.49326e-07	2.5	2.5	0
2.15048e-08	2.5	1.43389e-08	2.5	2.5	0
2.15366e-08	2.5	1.12333e-07	2.5	2.5	0
2.15688e-08	2.5	2.94471e-08	2.5	2.5	0
2.16143e-08	2.5	-1.74287e-07	2.5	2.5	0
2.16536e-08	2.5	-3.49126e-07	2.5	2.5	0
2.17026e-08	2.5	-4.82695e-07	2.5	2.5	0
2.1733e-08	2.5	-5.09886e-07	2.5	2.5	0
2.17633e-08	2.5	-4.94631e-07	2.5	2.5	0
2.18014e-08	2.5	-4.40395e-07	2.5	2.5	0
2.18395e-08	2.5	-3.38562e-07	2.5	2.5	0
2.18832e-08	2.5	-2.622e-07	2.5	2.5	0
2.19631e-08	2.5	-1.96037e-07	2.5	2.5	0
2.20421e-08	2.5	-1.31034e-07	2.5	2.5	0
2.21509e-08	2.5	-6.87584e-08	2.5	2.5	0
2.22819e-08	2.5	-3.9734e-08	2.5	2.5	0
2.24025e-08	2.5	-2.90761e-08	2.5	2.5	0
2.25564e-08	2.5	-2.21926e-08	2.5	2.5	0
2.27677e-08	2.5	-1.76059e-08	2.5	2.5	0
2.31286e-08	2.5	-1.1003e-08	2.5	2.5	0
2.38e-08	2.5	4.22227e-09	2.5	2.5	0
2.38375e-08	2.5	-7.89417e-08	2.1875	2.5	0
2.38636e-08	2.5	-1.18224e-07	1.97011	2.5	0
2.39471e-08	2.5	-8.40325e-08	1.27448	2.5	0
2.39976e-08	2.5	-1.91169e-09	0.852959	2.5	0
2.40306e-08	2.5	4.0175e-08	0.578055	2.5	0
2.40636e-08	2.5	7.32063e-08	0.303152	2.5	0
2.40818e-08	2.5	8.2782e-08	0.151576	2.5	0
2.41e-08	2.5	8.75457e-08	0	2.5	0
2.41159e-08	2.5	1.65192e-07	0	2.5	0
2.4123e-08	2.5	1.97398e-07	0	2.5	0
2.41456e-08	2.5	2.57323e-07	0	2.5	0
2.41796e-08	2.5	2.47856e-07	0	2.5	0
2.42254e-08	2.5	1.5955e-07	0	2.5	0
2.42884e-08	2.5	4.24312e-08	0	2.5	0
2.43425e-08	2.5	-1.50583e-08	0	2.5	0
2.44181e-08	2.5	-4.3531e-08	0	2.5	0
2.45199e-08	2.5	-3.87881e-08	0	2.5	0
2.46634e-08	2.5	-1.43776e-08	0	2.5	0
2.48366e-08	2.5	6.26212e-09	0	2.5	0
2.50776e-08	2.5	1.86868e-08	0	2.5	0
2.5417e-08	2.5	2.18535e-08	0	2.5	0
2.58335e-08	2.5	2.22561e-08	0	2.5	0
2.6e-08	2.5	2.22699e-08	0	2.5	0
2.60375e-08	2.5	1.14379e-07	0.3125	2.5	0
2.60515e-08	2.5	1.41557e-07	0.429123	2.5	0
2.60963e-08	2.5	1.54469e-07	0.802318	2.5	0
2.61217e-08	2.5	1.24343e-07	1.01438	2.5	0
2.61472e-08	2.5	6.70695e-08	1.22644	2.5	0
2.61705e-08	2.5	1.606e-08	1.42118	2.5	0
2.61939e-08	2.5	-4.17967e-08	1.61592	2.5	0
2.62186e-08	2.5	-7.19755e-08	1.82145	2.5	0
2.62432e-08	2.5	-8.33142e-08	2.02698	2.5	0
2.62597e-08	2.5	-7.14106e-08	2.164	2.5	0
2.62761e-08	2.5	-4.66349e-08	2.30103	2.5	0
2.63e-08	2.5	-1.18516e-08	2.5	2.5	0
2.63164e-08	2.5	-4.80337e-08	2.5	2.5	0
2.63227e-08	2.5	-6.07325e-08	2.5	2.5	0
2.63426e-08	2.5	-8.22256e-08	2.5	2.5	0
2.63732e-08	2.5	-8.58642e-08	2.5	2.5	0
2.64066e-08	2.5	-7.07502e-08	2.5	2.5	0
2.64391e-08	2.5	-4.7779e-08	2.5	2.5	0
2.64805e-08	2.5	-2.21908e-08	2.5	2.5	0
2.65152e-08	2.5	-7.79877e-09	2.5	2.5	0
2.65547e-08	2.5	6.38023e-09	2.5	2.5	0
2.6604e-08	2.5	2.57419e-08	2.5	2.5	0
2.6659e-08	2.5	4.32632e-08	2.5	2.5	0
2.67272e-08	2.5	5.22488e-08	2.5	2.5	0
2.68201e-08	2.5	5.02909e-08	2.5	2.5	0
2.69707e-08	2.5	3.98249e-08	2.5	2.5	0
2.71819e-08	2.5	2.97949e-08	2.5	2.5	0
2.74672e-08	2.5	2.40741e-08	2.5	2.5	0
2.78747e-08	2.5	2.18175e-08	2.5	2.5	0
2.87004e-08	2.5	2.16869e-08	2.5	2.5	0
2.88e-08	2.5	2.18095e-08	2.5	2.5	0
2.88249e-08	2.5	-4.95209e-08	2.29251	2.5	0
2.88358e-08	2.5	-7.92697e-08	2.20141	2.5	0
2.88708e-08	2.5	-1.21726e-07	1.90988	2.5	0
2.8922e-08	2.5	-9.42222e-08	1.48359	2.5	0
2.89503e-08	2.5	-5.83451e-08	1.24757	2.5	0
2.89786e-08	2.5	-7.75093e-09	1.01154	2.5	0
2.90056e-08	2.5	4.13855e-08	0.786517	2.5	0
2.90326e-08	2.5	9.56322e-08	0.56149	2.5	0
2.90535e-08	2.5	1.23663e-07	0.387582	2.5	0
2.90744e-08	2.5	1.4505e-07	0.213674	2.5	0
2.91e-08	2.5	1.45697e-07	0	2.5	0
2.91134e-08	2.5	1.9767e-07	0	2.5	0
2.91195e-08	2.5	2.19212e-07	0	2.5	0
2.91388e-08	2.5	2.56474e-07	0	2.5	0
2.91707e-08	2.5	2.32241e-07	0	2.5	0
2.92156e-08	2.5	1.34661e-07	0	2.5	0
2.92796e-08	2.5	2.5313e-08	0	2.5	0
2.93325e-08	2.5	-1.43174e-08	0	2.5	0
2.94047e-08	2.5	-2.69937e-08	0	2.5	0
2.94995e-08	2.5	-1.92466e-08	0	2.5	0
2.96442e-08	2.5	-1.44357e-09	0	2.5	0
2.98134e-08	2.5	1.20092e-08	0	2.5	0
3.00485e-08	2.5	2.01409e-08	0	2.5	0
3.03882e-08	2.5	2.30586e-08	0	2.5	0
3.1e-08	2.5	2.3293e-08	0	2.5	0
3.10375e-08	2.5	1.17485e-07	0.3125	2.5	0
3.10625e-08	2.5	1.58181e-07	0.520553	2.5	0
3.11424e-08	2.5	6.77466e-08	1.18632	2.5	0
3.11837e-08	2.5	-7.19202e-08	1.53088	2.5	0
3.12109e-08	2.5	-1.2454e-07	1.75744	2.5	0
3.12381e-08	2.5	-1.46046e-07	1.984	2.5	0
3.12562e-08	2.5	-1.17023e-07	2.13537	2.5	0
3.12744e-08	2.5	-6.10636e-08	2.28673	2.5	0
3.13e-08	2.5	1.95363e-08	2.5	2.5	0
3.13173e-08	2.5	-1.40379e-09	2.5	2.5	0
3.13237e-08	2.5	-8.37264e-09	2.5	2.5	0
3.13442e-08	2.5	-1.8173e-08	2.5	2.5	0
3.13746e-08	2.5	-2.21239e-08	2.5	2.5	0
3.14082e-08	2.5	-1.99597e-08	2.5	2.5	0
3.14398e-08	2.5	-1.20347e-08	2.5	2.5	0
3.14612e-08	2.5	-6.62672e-09	2.5	2.5	0
3.14826e-08	2.5	-1.17681e-09	2.5	2.5	0
3.15171e-08	2.5	5.16563e-09	2.5	2.5	0
3.15566e-08	2.5	1.33314e-08	2.5	2.5	0
3.16059e-08	2.5	2.76816e-08	2.5	2.5	0
3.16616e-08	2.5	4.14844e-08	2.5	2.5	0
3.17297e-08	2.5	4.77519e-08	2.5	2.5	0
3.18229e-08	2.5	4.48213e-08	2.5	2.5	0
3.19739e-08	2.5	3.5218e-08	2.5	2.5	0
3.22e-08	2.5	2.66348e-08	2.5	2.5	0
3.24847e-08	2.5	2.29961e-08	2.5	2.5	0
3.2911e-08	2.5	2.18032e-08	2.5	2.5	0
3.36819e-08	2.5	2.1938e-08	2.5	2.5	0
3.38e-08	2.5	2.19912e-08	2.5	2.5	0
3.38375e-08	2.5	-6.15806e-08	2.1875	2.5	0
3.38497e-08	2.5	-8.90737e-08	2.08565	2.5	0
3.38888e-08	2.5	-1.19185e-07	1.75972	2.5	0
3.39433e-08	2.5	-6.71967e-08	1.30562	2.5	0
3.39694e-08	2.5	-2.43207e-08	1.08801	2.5	0
3.39956e-08	2.5	3.01939e-08	0.870402	2.5	0
3.40247e-08	2.5	9.0429e-08	0.627412	2.5	0
3.40539e-08	2.5	1.54863e-07	0.384421	2.5	0
3.40714e-08	2.5	1.74212e-07	0.238492	2.5	0
3.40889e-08	2.5	1.85207e-07	0.0925629	2.5	0
3.41e-08	2.5	1.82392e-07	1.42997e-13	2.5	0
3.41133e-08	2.5	2.31552e-07	0	2.5	0
3.41181e-08	2.5	2.48248e-07	0	2.5	0
3.41329e-08	2.5	2.78583e-07	0	2.5	0
3.41618e-08	2.5	2.595e-07	0	2.5	0
3.42074e-08	2.5	1.39709e-07	0	2.5	0
3.42725e-08	2.5	6.29867e-10	0	2.5	0
3.43255e-08	2.5	-4.21551e-08	0	2.5	0
3.43934e-08	2.5	-4.71506e-08	0	2.5	0
3.44827e-08	2.5	-2.92719e-08	0	2.5	0
3.46265e-08	2.5	-1.32513e-09	0	2.5	0
3.47883e-08	2.5	1.52351e-08	0	2.5	0
3.50235e-08	2.5	2.32771e-08	0	2.5	0
3.53399e-08	2.5	2.4338e-08	0	2.5	0
3.6e-08	2.5	2.31534e-08	0	2.5	0
3.60375e-08	2.5	1.19196e-07	0.3125	2.5	0
3.60634e-08	2.5	1.60695e-07	0.528151	2.5	0
3.61462e-08	2.5	2.97093e-08	1.21824	2.5	0
3.61872e-08	2.5	-1.43226e-07	1.55986	2.5	0
3.62142e-08	2.5	-1.9646e-07	1.78512	2.5	0
3.62412e-08	2.5	-2.01382e-07	2.01038	2.5	0
3.62589e-08	2.5	-1.465e-07	2.15774	2.5	0
3.62766e-08	2.5	-5.51853e-08	2.30511	2.5	0
3.63e-08	2.5	5.50149e-08	2.5	2.5	0
3.63173e-08	2.5	3.71857e-08	2.5	2.5	0
3.63236e-08	2.5	3.08353e-08	2.5	2.5	0
3.63436e-08	2.5	1.25309e-08	2.5	2.5	0
3.63734e-08	2.5	-2.09078e-08	2.5	2.5	0
3.64122e-08	2.5	-5.68215e-08	2.5	2.5	0
3.64564e-08	2.5	8.21433e-08	2.5	2.5	0
3.65085e-08	2.5	6.98413e-07	2.5	2.5	0
3.6535e-08	2.5	1.20363e-06	2.5	2.5	0
3.65614e-08	2.5	1.83827e-06	2.5	2.5	0
3.6626e-08	2.5	3.01692e-06	2.5	2.5	0
3.66744e-08	2.5	3.18484e-06	2.5	2.5	0
3.67389e-08	2.5	2.60182e-06	2.5	2.5	0
3.68109e-08	2.5	1.30208e-06	2.5	2.5	0
3.6854e-08	2.5	4.73822e-07	2.5	2.5	0
3.68971e-08	2.5	-3.92445e-07	2.5	2.5	0
3.69878e-08	2.5	6.86253e-06	2.5	2.5	0
3.70271e-08	2.5	2.16767e-05	2.5	2.5	0
3.70665e-08	2.5	4.35521e-05	2.5	2.5	0
3.71215e-08	2.5	9.68803e-05	2.5	2.5	0
3.72022e-08	2.5	-0.000271018	2.5	2.5	0
3.72536e-08	2.5	-0.00119511	2.5	2.5	0
3.7293e-08	2.5	-0.00124593	2.5	2.5	0
3.73324e-08	2.5	-0.000726646	2.5	2.5	0
3.7402e-08	2.5	0.0207838	2.5	2.5	0
3.74659e-08	2.5	0.0852025	2.5	2.5	0
3.75021e-08	2.5	0.137882	2.5	2.5	0
3.75382e-08	2.5	0.202307	2.5	2.5	0
3.76024e-08	2.5	0.319732	2.5	2.5	0
3.76851e-08	2.5	0.469867	2.5	2.5	0
3.7754e-08	2.5	0.590032	2.5	2.5	0
3.78565e-08	2.5	0.759683	2.5	2.5	0
3.79601e-08	2.5	0.918874	2.5	2.5	0
3.81389e-08	2.5	1.16314	2.5	2.5	0
3.83336e-08	2.5	1.38471	2.5	2.5	0
3.85395e-08	2.5	1.57043	2.5	2.5	0
3.88e-08	2.5	1.74285	2.5	2.5	0
3.88375e-08	2.5	1.76211	2.1875	2.5	0
3.88544e-08	2.5	1.7707	2.04656	2.5	0
3.89085e-08	2.5	1.79697	1.59555	2.5	0
3.89387e-08	2.5	1.81086	1.34454	2.5	0
3.89688e-08	2.5	1.82423	1.09352	2.5	0
3.89958e-08	2.5	1.83584	0.868419	2.5	0
3.90228e-08	2.5	1.84708	0.643315	2.5	0
3.90465e-08	2.5	1.85665	0.446076	2.5	0
3.90701e-08	2.5	1.86595	0.248836	2.5	0
3.90851e-08	2.5	1.87167	0.124418	2.5	0
3.91e-08	2.5	1.87729	1.42997e-13	2.5	0
3.91149e-08	2.5	1.8828	0	2.5	0
3.91209e-08	2.5	1.88502	0	2.5	0
3.91402e-08	2.5	1.89206	0	2.5	0
3.9172e-08	2.5	1.90349	0	2.5	0
3.92015e-08	2.5	1.91396	0	2.5	0
3.92557e-08	2.5	1.9328	0	2.5	0
3.93067e-08	2.5	1.95015	0	2.5	0
3.93712e-08	2.5	1.97159	0	2.5	0
3.94481e-08	2.5	1.99639	0	2.5	0
3.95754e-08	2.5	2.03548	0	2.5	0
3.97274e-08	2.5	2.07904	0	2.5	0
3.99366e-08	2.5	2.13345	0	2.5	0
4.02202e-08	2.5	2.19757	0	2.5	0
4.05523e-08	2.5	2.25984	0	2.5	0
4.09321e-08	2.5	2.31656	0	2.5	0
4.1e-08	2.5	2.32525	0	2.5	0
4.10272e-08	2.5	2.32858	0.226438	2.5	0
4.10367e-08	2.5	2.32975	0.306064	2.5	0
4.10673e-08	2.5	2.33344	0.560866	2.5	0
4.11231e-08	2.5	2.33996	1.02543	2.5	0
4.11447e-08	2.5	2.34243	1.20558	2.5	0
4.11663e-08	2.5	2.34486	1.38572	2.5	0
4.1191e-08	2.5	2.3476	1.59184	2.5	0
4.12158e-08	2.5	2.35029	1.79795	2.5	0
4.12393e-08	2.5	2.3528	1.99375	2.5	0
4.12627e-08	2.5	2.35527	2.18954	2.5	0
4.12783e-08	2.5	2.35689	2.31934	2.5	0
4.12939e-08	2.5	2.35849	2.44914	2.5	0
4.13e-08	2.5	2.35911	2.5	2.5	0
4.13098e-08	2.5	2.3601	2.5	2.5	0
4.13137e-08	2.5	2.36049	2.5	2.5	0
