t`s`float	v(rst)`V`float	v(d)`V`float	v(clk)`V`float	v(c2)`V`float	v(c1)`V`float
2.36659e-07	2.5	2.32174e-06	2.5	2.5	2.5
2.36725e-07	2.5	2.23535e-06	2.5	2.5	2.5
2.36815e-07	2.5	2.11097e-06	2.5	2.5	2.5
2.36958e-07	2.5	1.91886e-06	2.5	2.5	2.5
2.37179e-07	2.5	1.6493e-06	2.5	2.5	2.5
2.3745e-07	2.5	1.37146e-06	2.5	2.5	2.5
2.37856e-07	2.5	1.04189e-06	2.5	2.5	2.5
2.3855e-07	2.5	6.49928e-07	2.5	2.5	2.5
2.388e-07	2.5	5.50241e-07	2.5	2.5	2.5
2.38837e-07	2.5	4.59173e-07	2.1875	2.5	2.5
2.38854e-07	2.5	4.17612e-07	2.04897	2.5	2.5
2.38907e-07	2.5	3.52755e-07	1.60568	2.5	2.5
2.38963e-07	2.5	3.86763e-07	1.14008	2.5	2.5
2.38991e-07	2.5	4.25576e-07	0.91228	2.5	2.5
2.39018e-07	2.5	4.78959e-07	0.684485	2.5	2.5
2.39045e-07	2.5	5.25499e-07	0.45717	2.5	2.5
2.39072e-07	2.5	5.72398e-07	0.229854	2.5	2.5
2.391e-07	2.5	5.86415e-07	0	2.5	2.5
2.39115e-07	2.5	6.30383e-07	0	2.5	2.5
2.39122e-07	2.5	6.48545e-07	0	2.5	2.5
2.39142e-07	2.5	6.87312e-07	0	2.5	2.5
2.39175e-07	2.5	6.70028e-07	0	2.5	2.5
2.39219e-07	2.5	5.67804e-07	0	2.5	2.5
2.3928e-07	2.5	4.38656e-07	0	2.5	2.5
2.39333e-07	2.5	3.71577e-07	0	2.5	2.5
2.39406e-07	2.5	3.27184e-07	0	2.5	2.5
2.39503e-07	2.5	3.0375e-07	0	2.5	2.5
2.39648e-07	2.5	2.87356e-07	0	2.5	2.5
2.39821e-07	2.5	2.6905e-07	0	2.5	2.5
2.40059e-07	2.5	2.38731e-07	0	2.5	2.5
2.40409e-07	2.5	1.93716e-07	0	2.5	2.5
2.41e-07	2.5	1.32539e-07	8.82326e-13	2.5	2.5
2.41037e-07	2.5	2.18925e-07	0.3125	2.5	2.5
2.41062e-07	2.5	2.64352e-07	0.517157	2.5	2.5
2.41141e-07	2.5	1.96724e-07	1.17206	2.5	2.5
2.41182e-07	2.5	3.635e-08	1.51806	2.5	2.5
2.4121e-07	2.5	-4.02185e-08	1.74577	2.5	2.5
2.41237e-07	2.5	-9.37847e-08	1.97348	2.5	2.5
2.41255e-07	2.5	-7.0886e-08	2.12671	2.5	2.5
2.41274e-07	2.5	-1.44107e-08	2.27994	2.5	2.5
2.413e-07	2.5	9.39721e-08	2.5	2.5	2.5
2.41317e-07	2.5	9.41759e-08	2.5	2.5	2.5
2.41324e-07	2.5	9.27484e-08	2.5	2.5	2.5
2.41344e-07	2.5	7.86396e-08	2.5	2.5	2.5
2.41375e-07	2.5	4.29197e-08	2.5	2.5	2.5
2.41415e-07	2.5	1.73199e-09	2.5	2.5	2.5
2.41459e-07	2.5	1.22123e-07	2.5	2.5	2.5
2.41511e-07	2.5	7.34064e-07	2.5	2.5	2.5
2.41538e-07	2.5	1.26309e-06	2.5	2.5	2.5
2.41564e-07	2.5	1.93911e-06	2.5	2.5	2.5
2.41597e-07	2.5	2.69359e-06	2.5	2.5	2.5
2.41629e-07	2.5	3.45525e-06	2.5	2.5	2.5
2.41678e-07	2.5	4.01506e-06	2.5	2.5	2.5
2.41746e-07	2.5	3.93808e-06	2.5	2.5	2.5
2.41815e-07	2.5	3.20223e-06	2.5	2.5	2.5
2.41906e-07	2.5	1.77996e-06	2.5	2.5	2.5
2.41952e-07	2.5	1.06757e-06	2.5	2.5	2.5
2.41999e-07	2.5	3.70723e-07	2.5	2.5	2.5
2.42063e-07	2.5	4.10692e-06	2.5	2.5	2.5
2.42128e-07	2.5	1.16854e-05	2.5	2.5	2.5
2.42183e-07	2.5	3.01685e-05	2.5	2.5	2.5
2.42267e-07	2.5	6.88253e-05	2.5	2.5	2.5
2.42332e-07	2.5	-7.58365e-05	2.5	2.5	2.5
2.42415e-07	2.5	-0.00096236	2.5	2.5	2.5
2.42496e-07	2.5	-0.00198888	2.5	2.5	2.5
2.42582e-07	2.5	0.010922	2.5	2.5	2.5
2.42659e-07	2.5	0.0618908	2.5	2.5	2.5
2.42754e-07	2.5	0.18681	2.5	2.5	2.5
2.4283e-07	2.5	0.310722	2.5	2.5	2.5
2.42932e-07	2.5	0.479231	2.5	2.5	2.5
2.43009e-07	2.5	0.601327	2.5	2.5	2.5
2.43127e-07	2.5	0.781806	2.5	2.5	2.5
2.43244e-07	2.5	0.947585	2.5	2.5	2.5
2.43363e-07	2.5	1.10452	2.5	2.5	2.5
2.43677e-07	2.5	1.45433	2.5	2.5	2.5
2.438e-07	2.5	1.56775	2.5	2.5	2.5
2.43836e-07	2.5	1.59831	2.19582	2.5	2.5
2.43849e-07	2.5	1.60861	2.09258	2.5	2.5
2.43889e-07	2.5	1.64075	1.7622	2.5	2.5
2.43947e-07	2.5	1.68599	1.27384	2.5	2.5
2.43973e-07	2.5	1.70506	1.05901	2.5	2.5
2.43999e-07	2.5	1.72362	0.844184	2.5	2.5
2.44029e-07	2.5	1.74461	0.594276	2.5	2.5
2.44059e-07	2.5	1.76493	0.344369	2.5	2.5
2.44077e-07	2.5	1.77674	0.195584	2.5	2.5
2.44094e-07	2.5	1.78831	0.0467995	2.5	2.5
2.441e-07	2.5	1.79191	0	2.5	2.5
2.44109e-07	2.5	1.79759	0	2.5	2.5
2.44113e-07	2.5	1.79995	0	2.5	2.5
2.44123e-07	2.5	1.80666	0	2.5	2.5
2.44146e-07	2.5	1.82042	0	2.5	2.5
2.44169e-07	2.5	1.83423	0	2.5	2.5
2.44205e-07	2.5	1.85529	0	2.5	2.5
2.44259e-07	2.5	1.88481	0	2.5	2.5
2.44311e-07	2.5	1.91223	0	2.5	2.5
2.44375e-07	2.5	1.94317	0	2.5	2.5
2.44456e-07	2.5	1.97945	0	2.5	2.5
2.44586e-07	2.5	2.03056	0	2.5	2.5
2.44741e-07	2.5	2.08137	0	2.5	2.5
2.44954e-07	2.5	2.13641	0	2.5	2.5
2.45248e-07	2.5	2.19485	0	2.5	2.5
2.45502e-07	2.5	2.23669	0	2.5	2.5
2.45701e-07	2.5	2.2663	0	2.5	2.5
2.46e-07	2.5	2.30546	1.32349e-12	2.5	2.5
2.46038e-07	2.5	2.3099	0.3125	2.5	2.5
2.46055e-07	2.5	2.31202	0.462301	2.5	2.5
2.46113e-07	2.5	2.31865	0.941663	2.5	2.5
2.46136e-07	2.5	2.32124	1.13364	2.5	2.5
2.46159e-07	2.5	2.3238	1.32561	2.5	2.5
2.46184e-07	2.5	2.32658	1.53645	2.5	2.5
2.4621e-07	2.5	2.32932	1.74729	2.5	2.5
2.46234e-07	2.5	2.33192	1.95053	2.5	2.5
2.46258e-07	2.5	2.33448	2.15378	2.5	2.5
2.46274e-07	2.5	2.33612	2.28501	2.5	2.5
2.4629e-07	2.5	2.33774	2.41623	2.5	2.5
2.463e-07	2.5	2.33877	2.5	2.5	2.5
2.46315e-07	2.5	2.34025	2.5	2.5	2.5
2.4632e-07	2.5	2.34074	2.5	2.5	2.5
2.46334e-07	2.5	2.34225	2.5	2.5	2.5
2.46362e-07	2.5	2.34502	2.5	2.5	2.5
2.46398e-07	2.5	2.34848	2.5	2.5	2.5
2.46423e-07	2.5	2.3509	2.5	2.5	2.5
2.46449e-07	2.5	2.35329	2.5	2.5	2.5
2.46485e-07	2.5	2.35669	2.5	2.5	2.5
2.46504e-07	2.5	2.35841	2.5	2.5	2.5
2.46523e-07	2.5	2.36011	2.5	2.5	2.5
2.46562e-07	2.5	2.36358	2.5	2.5	2.5
2.46602e-07	2.5	2.36699	2.5	2.5	2.5
2.46645e-07	2.5	2.37066	2.5	2.5	2.5
2.46711e-07	2.5	2.37602	2.5	2.5	2.5
2.46797e-07	2.5	2.38275	2.5	2.5	2.5
2.46927e-07	2.5	2.39226	2.5	2.5	2.5
2.47136e-07	2.5	2.40598	2.5	2.5	2.5
2.47396e-07	2.5	2.4208	2.5	2.5	2.5
2.47768e-07	2.5	2.43819	2.5	2.5	2.5
2.48396e-07	2.5	2.45961	2.5	2.5	2.5
2.488e-07	2.5	2.46928	2.5	2.5	2.5
2.48837e-07	2.5	2.47003	2.1875	2.5	2.5
2.48858e-07	2.5	2.47045	2.01598	2.5	2.5
2.48924e-07	2.5	2.47173	1.4671	2.5	2.5
2.48979e-07	2.5	2.47276	1.01091	2.5	2.5
2.49008e-07	2.5	2.47329	0.76946	2.5	2.5
2.49037e-07	2.5	2.4738	0.528007	2.5	2.5
2.49056e-07	2.5	2.47414	0.366489	2.5	2.5
2.49075e-07	2.5	2.47448	0.20497	2.5	2.5
2.491e-07	2.5	2.4749	0	2.5	2.5
2.49113e-07	2.5	2.47512	0	2.5	2.5
2.49118e-07	2.5	2.47521	0	2.5	2.5
2.49135e-07	2.5	2.47549	0	2.5	2.5
2.49165e-07	2.5	2.47598	0	2.5	2.5
2.49193e-07	2.5	2.47642	0	2.5	2.5
2.49241e-07	2.5	2.47718	0	2.5	2.5
2.49292e-07	2.5	2.47796	0	2.5	2.5
2.49352e-07	2.5	2.47883	0	2.5	2.5
2.49425e-07	2.5	2.47985	0	2.5	2.5
2.49534e-07	2.5	2.48128	0	2.5	2.5
2.49681e-07	2.5	2.48306	0	2.5	2.5
2.4987e-07	2.5	2.48511	0	2.5	2.5
2.50132e-07	2.5	2.48754	0	2.5	2.5
2.50448e-07	2.5	2.48995	0	2.5	2.5
2.50831e-07	2.5	2.49227	0	2.5	2.5
2.51e-07	2.5	2.49311	0	2.5	2.5
