t`s`float	v(rst)`V`float	v(d)`V`float	v(clk)`V`float	v(c2)`V`float	v(c1)`V`float
1.15259e-08	0	1.26853e-07	2.5	0	0
1.15966e-08	0	6.34379e-08	2.5	0	0
1.16923e-08	0	4.19259e-08	2.5	0	0
1.18582e-08	0	4.93011e-08	2.5	0	0
1.21123e-08	0	6.43252e-08	2.5	0	0
1.25641e-08	0	7.03402e-08	2.5	0	0
1.31133e-08	0	6.90568e-08	2.5	0	0
1.38e-08	0	6.76405e-08	2.5	0	0
1.38375e-08	0	-2.01747e-07	2.1875	0	0
1.38639e-08	0	-3.5318e-07	1.96777	0	0
1.39482e-08	0	-2.89813e-07	1.26462	0	0
1.40022e-08	0	7.6745e-08	0.814663	0	0
1.40387e-08	0	3.75204e-07	0.510562	0	0
1.40752e-08	0	7.14572e-07	0.20646	0	0
1.41e-08	0	7.79263e-07	0	0	0
1.41181e-08	0	9.52779e-07	0	0	0
1.41245e-08	0	1.00406e-06	0	0	0
1.41451e-08	0	1.03599e-06	0	0	0
1.41783e-08	0	7.5504e-07	0	0	0
1.42236e-08	0	2.14663e-07	0	0	0
1.42842e-08	0	-2.11887e-07	0	0	0
1.43382e-08	0	-2.85511e-07	0	0	0
1.44109e-08	0	-1.99568e-07	0	0	0
1.45064e-08	0	-5.32796e-08	0	0	0
1.46792e-08	0	7.81397e-08	0	0	0
1.49304e-08	0	9.06497e-08	0	0	0
1.53307e-08	0	6.53577e-08	0	0	0
1.58627e-08	0	6.22811e-08	0	0	0
1.6e-08	0	6.27083e-08	0	0	0
1.60375e-08	0	3.87691e-07	0.3125	0	0
1.60505e-08	0	4.79455e-07	0.42044	0	0
1.60919e-08	0	4.72516e-07	0.765848	0	0
1.61186e-08	0	2.51351e-07	0.9882	0	0
1.61453e-08	0	-1.39544e-07	1.21055	0	0
1.61683e-08	0	-5.21907e-07	1.40282	0	0
1.61914e-08	0	-9.75348e-07	1.59508	0	0
1.62164e-08	0	-1.11942e-06	1.80354	0	0
1.62414e-08	0	-1.04621e-06	2.012	0	0
1.62586e-08	0	-7.27447e-07	2.15529	0	0
1.62758e-08	0	-2.3316e-07	2.29859	0	0
1.63e-08	0	3.66784e-07	2.5	0	0
1.63174e-08	0	4.21968e-07	2.5	0	0
1.63237e-08	0	4.42395e-07	2.5	0	0
1.63439e-08	0	5.0396e-07	2.5	0	0
1.63737e-08	0	5.21399e-07	2.5	0	0
1.64133e-08	0	4.23859e-07	2.5	0	0
1.64691e-08	0	2.45602e-07	2.5	0	0
1.65247e-08	0	1.28442e-07	2.5	0	0
1.65952e-08	0	6.40653e-08	2.5	0	0
1.66899e-08	0	4.19802e-08	2.5	0	0
1.68548e-08	0	4.89653e-08	2.5	0	0
1.7e-08	0	5.91573e-08	2.5	0	0
1.70581e-08	0.0725965	6.28288e-08	2.5	0	0
1.70923e-08	0.115434	6.35987e-08	2.5	0	0
1.7202e-08	0.252515	6.48691e-08	2.5	0	0
1.75529e-08	0.691174	6.92334e-08	2.5	0	0
1.78502e-08	1.06273	6.2877e-08	2.5	0	0
1.81475e-08	1.43442	5.81388e-08	2.5	0	0
1.82816e-08	1.60196	9.60378e-08	2.5	0	0
1.84156e-08	1.76951	1.58815e-07	2.5	0	0
1.85881e-08	1.98518	2.54074e-06	2.5	0	0
1.86567e-08	2.0709	5.54569e-06	2.5	0	0
1.87253e-08	2.15662	9.72143e-06	2.5	0	0
1.87626e-08	2.20331	1.09482e-05	2.5	0	0
1.88e-08	2.25	1.18629e-05	2.5	0	0
1.88364e-08	2.29546	1.05264e-05	2.19693	0	0
1.88467e-08	2.30837	1.0116e-05	2.11088	0	0
1.88797e-08	2.34967	8.71331e-06	1.83551	0	0
1.8919e-08	2.39871	7.00554e-06	1.50857	0	0
1.896e-08	2.44995	5.39693e-06	1.16702	0	0
1.9e-08	2.5	4.13138e-06	0.833333	0	0
1.90266e-08	2.5	3.5496e-06	0.611878	0	0
1.90345e-08	2.5	3.36774e-06	0.545992	0	0
1.90598e-08	2.5	2.75964e-06	0.335159	0	0
1.90793e-08	2.5	2.20801e-06	0.172223	0	0
1.90953e-08	2.5	1.7194e-06	0.039432	0	0
1.91e-08	2.5	1.57723e-06	0	0	0
1.91076e-08	2.5	1.47057e-06	0	0	0
1.9111e-08	2.5	1.42095e-06	0	0	0
1.91206e-08	2.5	1.2575e-06	0	0	0
1.91451e-08	2.5	6.78479e-07	0	0	0
1.91905e-08	2.5	-6.86885e-07	0	0	0
1.92445e-08	2.5	-2.05414e-06	0	0	0
1.93033e-08	2.5	-2.86854e-06	0	0	0
1.93624e-08	2.5	-3.29399e-06	0	0	0
1.94448e-08	2.5	-3.55486e-06	0	0	0
1.9542e-08	2.5	-3.4637e-06	0	0	0
1.95802e-08	2.5	-3.24895e-06	0	0	0
1.96184e-08	2.5	-2.9333e-06	0	0	0
1.96754e-08	2.5	-2.70841e-06	0	0	0
1.97534e-08	2.5	-2.68233e-06	0	0	0
1.9815e-08	2.5	-2.61277e-06	0	0	0
1.99286e-08	2.5	-2.39238e-06	0	0	0
2.0106e-08	2.5	-1.92162e-06	0	0	0
2.03031e-08	2.5	-1.41737e-06	0	0	0
2.05375e-08	2.5	-9.391e-07	0	0	0
2.08233e-08	2.5	-5.41151e-07	0	0	0
2.1e-08	2.5	-3.7122e-07	0	0	0
2.10375e-08	2.5	-7.88779e-08	0.3125	0	0
2.10518e-08	2.5	1.15354e-08	0.432	0	0
2.10977e-08	2.5	2.06608e-08	0.814399	0	0
2.11236e-08	2.5	-1.24322e-07	1.02985	0	0
2.11494e-08	2.5	-3.77508e-07	1.2453	0	0
2.11735e-08	2.5	-5.94296e-07	1.44601	0	0
2.11976e-08	2.5	-8.30996e-07	1.64672	0	0
2.12223e-08	2.5	-8.05361e-07	1.85239	0	0
2.1247e-08	2.5	-6.04922e-07	2.05806	0	0
2.12693e-08	2.5	-1.79981e-07	2.24394	0	0
2.12916e-08	2.5	4.45887e-07	2.42983	0	0
2.13e-08	2.5	6.61952e-07	2.5	0	0
2.13135e-08	2.5	7.18044e-07	2.5	0	0
2.13181e-08	2.5	7.32616e-07	2.5	0	0
2.13319e-08	2.5	7.39535e-07	2.5	0	0
2.13586e-08	2.5	5.60462e-07	2.5	0	0
2.13894e-08	2.5	7.8214e-08	2.5	0	0
2.14135e-08	2.5	-2.15215e-07	2.5	0	0
2.14377e-08	2.5	-4.34e-07	2.5	0	0
2.14691e-08	2.5	-1.00551e-07	2.5	0	0
2.1487e-08	2.5	2.83963e-07	2.5	0	0
2.15048e-08	2.5	8.09788e-07	2.5	0	0
2.15366e-08	2.5	1.15854e-06	2.5	0	0
2.15688e-08	2.5	9.28103e-07	2.5	0	0
2.16143e-08	2.5	2.75012e-07	2.5	0	0
2.16536e-08	2.5	-3.20999e-07	2.5	0	0
2.17026e-08	2.5	-8.17463e-07	2.5	0	0
2.1733e-08	2.5	-9.49185e-07	2.5	0	0
2.17633e-08	2.5	-9.46429e-07	2.5	0	0
2.18014e-08	2.5	-8.18364e-07	2.5	0	0
2.18394e-08	2.5	-5.29396e-07	2.5	0	0
2.18832e-08	2.5	-3.12801e-07	2.5	0	0
2.1963e-08	2.5	-1.57962e-07	2.5	0	0
2.2042e-08	2.5	-2.18942e-08	2.5	0	0
2.21507e-08	2.5	8.9594e-08	2.5	0	0
2.22818e-08	2.5	1.00354e-07	2.5	0	0
2.24023e-08	2.5	8.16108e-08	2.5	0	0
2.25562e-08	2.5	6.4501e-08	2.5	0	0
2.27674e-08	2.5	5.01423e-08	2.5	0	0
2.31283e-08	2.5	4.28887e-08	2.5	0	0
2.38e-08	2.5	5.43596e-08	2.5	0	0
2.38375e-08	2.5	-2.27849e-07	2.1875	0	0
2.38636e-08	2.5	-3.68389e-07	1.97007	0	0
2.39471e-08	2.5	-3.13934e-07	1.27428	0	0
2.39977e-08	2.5	-7.01463e-08	0.852781	0	0
2.40307e-08	2.5	5.90463e-08	0.577874	0	0
2.40636e-08	2.5	1.64705e-07	0.302966	0	0
2.40818e-08	2.5	1.93675e-07	0.151483	0	0
2.41e-08	2.5	2.07206e-07	0	0	0
2.41159e-08	2.5	4.57471e-07	0	0	0
2.4123e-08	2.5	5.61698e-07	0	0	0
2.41456e-08	2.5	7.67547e-07	0	0	0
2.41796e-08	2.5	7.71392e-07	0	0	0
2.42254e-08	2.5	5.2377e-07	0	0	0
2.42884e-08	2.5	1.69428e-07	0	0	0
2.43425e-08	2.5	-7.45573e-09	0	0	0
2.4418e-08	2.5	-8.93143e-08	0	0	0
2.45198e-08	2.5	-6.38868e-08	0	0	0
2.46633e-08	2.5	1.44767e-08	0	0	0
2.48366e-08	2.5	6.2842e-08	0	0	0
2.50777e-08	2.5	7.79434e-08	0	0	0
2.54173e-08	2.5	7.3671e-08	0	0	0
2.58337e-08	2.5	7.02205e-08	0	0	0
2.6e-08	2.5	6.9249e-08	0	0	0
2.60375e-08	2.5	3.78991e-07	0.3125	0	0
2.60515e-08	2.5	4.72715e-07	0.429048	0	0
2.60962e-08	2.5	5.44137e-07	0.802003	0	0
2.61217e-08	2.5	4.6185e-07	1.01412	0	0
2.61471e-08	2.5	2.90445e-07	1.22623	0	0
2.61705e-08	2.5	1.31478e-07	1.42092	0	0
2.61939e-08	2.5	-5.42506e-08	1.61561	0	0
2.62185e-08	2.5	-1.50722e-07	1.82115	0	0
2.62432e-08	2.5	-1.88125e-07	2.02669	0	0
2.62597e-08	2.5	-1.49368e-07	2.16375	0	0
2.62761e-08	2.5	-6.89099e-08	2.3008	0	0
2.63e-08	2.5	4.39871e-08	2.5	0	0
2.63165e-08	2.5	-7.27347e-08	2.5	0	0
2.63227e-08	2.5	-1.13784e-07	2.5	0	0
2.63426e-08	2.5	-1.88197e-07	2.5	0	0
2.63733e-08	2.5	-2.16499e-07	2.5	0	0
2.64067e-08	2.5	-1.85985e-07	2.5	0	0
2.64391e-08	2.5	-1.25211e-07	2.5	0	0
2.64806e-08	2.5	-5.54212e-08	2.5	0	0
2.65152e-08	2.5	-1.80145e-08	2.5	0	0
2.65547e-08	2.5	1.71116e-08	2.5	0	0
2.6604e-08	2.5	6.68119e-08	2.5	0	0
2.6659e-08	2.5	1.12247e-07	2.5	0	0
2.67272e-08	2.5	1.3217e-07	2.5	0	0
2.68201e-08	2.5	1.18953e-07	2.5	0	0
2.69707e-08	2.5	8.43977e-08	2.5	0	0
2.71819e-08	2.5	6.27757e-08	2.5	0	0
2.74673e-08	2.5	5.88661e-08	2.5	0	0
2.78748e-08	2.5	6.07984e-08	2.5	0	0
2.87006e-08	2.5	6.51424e-08	2.5	0	0
2.88e-08	2.5	6.55715e-08	2.5	0	0
2.88248e-08	2.5	-1.69378e-07	2.29294	0	0
2.88358e-08	2.5	-2.68439e-07	2.20193	0	0
2.88707e-08	2.5	-4.2731e-07	1.9107	0	0
2.8922e-08	2.5	-3.77632e-07	1.48293	0	0
2.89503e-08	2.5	-2.77028e-07	1.24714	0	0
2.89786e-08	2.5	-1.24388e-07	1.01136	0	0
2.90057e-08	2.5	2.98186e-08	0.786114	0	0
2.90327e-08	2.5	2.05516e-07	0.560864	0	0
2.90535e-08	2.5	2.98468e-07	0.387138	0	0
2.90744e-08	2.5	3.72347e-07	0.213411	0	0
2.91e-08	2.5	3.80467e-07	0	0	0
2.91134e-08	2.5	5.50877e-07	0	0	0
2.91195e-08	2.5	6.21789e-07	0	0	0
2.91388e-08	2.5	7.53044e-07	0	0	0
2.91707e-08	2.5	7.04296e-07	0	0	0
2.92155e-08	2.5	4.20056e-07	0	0	0
2.92797e-08	2.5	8.26254e-08	0	0	0
2.93325e-08	2.5	-3.94399e-08	0	0	0
2.94047e-08	2.5	-6.99157e-08	0	0	0
2.94995e-08	2.5	-3.18679e-08	0	0	0
2.96442e-08	2.5	3.12926e-08	0	0	0
2.98134e-08	2.5	6.45635e-08	0	0	0
3.00486e-08	2.5	7.47475e-08	0	0	0
3.03883e-08	2.5	7.37694e-08	0	0	0
3.1e-08	2.5	6.96513e-08	0	0	0
3.10375e-08	2.5	3.86542e-07	0.3125	0	0
3.10625e-08	2.5	5.30652e-07	0.520544	0	0
3.11424e-08	2.5	2.83985e-07	1.18629	0	0
3.11837e-08	2.5	-1.62949e-07	1.53085	0	0
3.12109e-08	2.5	-3.3832e-07	1.75741	0	0
3.12381e-08	2.5	-4.1967e-07	1.98397	0	0
3.12562e-08	2.5	-3.31772e-07	2.13534	0	0
3.12744e-08	2.5	-1.56904e-07	2.28671	0	0
3.13e-08	2.5	1.03478e-07	2.5	0	0
3.13173e-08	2.5	4.02447e-08	2.5	0	0
3.13237e-08	2.5	1.93145e-08	2.5	0	0
3.13442e-08	2.5	-1.19145e-08	2.5	0	0
3.13746e-08	2.5	-3.24974e-08	2.5	0	0
3.14082e-08	2.5	-3.67606e-08	2.5	0	0
3.14398e-08	2.5	-2.14054e-08	2.5	0	0
3.14612e-08	2.5	-1.00571e-08	2.5	0	0
3.14826e-08	2.5	2.07439e-09	2.5	0	0
3.15171e-08	2.5	1.42911e-08	2.5	0	0
3.15566e-08	2.5	3.13967e-08	2.5	0	0
3.16059e-08	2.5	6.76234e-08	2.5	0	0
3.16616e-08	2.5	1.04588e-07	2.5	0	0
3.17297e-08	2.5	1.19993e-07	2.5	0	0
3.18229e-08	2.5	1.0776e-07	2.5	0	0
3.19739e-08	2.5	7.87186e-08	2.5	0	0
3.21999e-08	2.5	6.13279e-08	2.5	0	0
3.24847e-08	2.5	6.03853e-08	2.5	0	0
3.2911e-08	2.5	6.25872e-08	2.5	0	0
3.36818e-08	2.5	6.56474e-08	2.5	0	0
3.38e-08	2.5	6.58779e-08	2.5	0	0
3.38375e-08	2.5	-2.15485e-07	2.1875	0	0
3.38497e-08	2.5	-3.08942e-07	2.08561	0	0
3.38889e-08	2.5	-4.31766e-07	1.75956	0	0
3.39433e-08	2.5	-3.02503e-07	1.30546	0	0
3.39695e-08	2.5	-1.74982e-07	1.08785	0	0
3.39956e-08	2.5	-4.97142e-09	0.870236	0	0
3.40247e-08	2.5	1.89635e-07	0.627237	0	0
3.40539e-08	2.5	4.04654e-07	0.384237	0	0
3.40714e-08	2.5	4.7356e-07	0.238308	0	0
3.40889e-08	2.5	5.17484e-07	0.092379	0	0
3.41e-08	2.5	5.13828e-07	1.42997e-13	0	0
3.41133e-08	2.5	6.77985e-07	0	0	0
3.41181e-08	2.5	7.33931e-07	0	0	0
3.41329e-08	2.5	8.42004e-07	0	0	0
3.41618e-08	2.5	8.10069e-07	0	0	0
3.42073e-08	2.5	4.59798e-07	0	0	0
3.42724e-08	2.5	2.39196e-08	0	0	0
3.43254e-08	2.5	-1.14792e-07	0	0	0
3.43933e-08	2.5	-1.26682e-07	0	0	0
3.44826e-08	2.5	-6.11549e-08	0	0	0
3.46264e-08	2.5	2.97035e-08	0	0	0
3.47881e-08	2.5	6.88908e-08	0	0	0
3.50233e-08	2.5	7.68567e-08	0	0	0
3.53396e-08	2.5	7.31478e-08	0	0	0
3.6e-08	2.5	6.82743e-08	0	0	0
3.60375e-08	2.5	3.91413e-07	0.3125	0	0
3.60634e-08	2.5	5.39032e-07	0.528195	0	0
3.61462e-08	2.5	1.5774e-07	1.21842	0	0
3.61872e-08	2.5	-4.06061e-07	1.56003	0	0
3.62142e-08	2.5	-5.92155e-07	1.78528	0	0
3.62413e-08	2.5	-6.30696e-07	2.01053	0	0
3.62589e-08	2.5	-4.6412e-07	2.15788	0	0
3.62766e-08	2.5	-1.7922e-07	2.30523	0	0
3.63e-08	2.5	1.77196e-07	2.5	0	0
3.63173e-08	2.5	1.28339e-07	2.5	0	0
3.63236e-08	2.5	1.10924e-07	2.5	0	0
3.63436e-08	2.5	5.67285e-08	2.5	0	0
3.63734e-08	2.5	-5.70396e-08	2.5	0	0
3.64122e-08	2.5	-1.94179e-07	2.5	0	0
3.64564e-08	2.5	2.28565e-07	2.5	0	0
3.65085e-08	2.5	2.27465e-06	2.5	0	0
3.6535e-08	2.5	3.99997e-06	2.5	0	0
3.65614e-08	2.5	6.18727e-06	2.5	0	0
3.6626e-08	2.5	1.02138e-05	2.5	0	0
3.66743e-08	2.5	1.02864e-05	2.5	0	0
3.67388e-08	2.5	5.4834e-06	2.5	0	0
3.68109e-08	2.5	-7.95664e-06	2.5	0	0
3.68878e-08	2.5	8.79172e-06	2.5	0	0
3.69317e-08	2.5	5.53656e-05	2.5	0	0
3.69757e-08	2.5	0.000128858	2.5	0	0
3.70366e-08	2.5	-0.000449761	2.5	0	0
3.70649e-08	2.5	-0.00146022	2.5	0	0
3.70932e-08	2.5	-0.00294125	2.5	0	0
3.71477e-08	2.5	0.00162752	2.5	0	0
3.72008e-08	2.5	0.0390633	2.5	0	0
3.72612e-08	2.5	0.13635	2.5	0	0
3.73121e-08	2.5	0.243889	2.5	0	0
3.73768e-08	2.5	0.38279	2.5	0	0
3.74288e-08	2.5	0.490597	2.5	0	0
3.75147e-08	2.5	0.658538	2.5	0	0
3.75956e-08	2.5	0.804052	2.5	0	0
3.7773e-08	2.5	1.0775	2.5	0	0
3.79217e-08	2.5	1.2584	2.5	0	0
3.8135e-08	2.5	1.45733	2.5	0	0
3.83365e-08	2.5	1.59994	2.5	0	0
3.86468e-08	2.5	1.77697	2.5	0	0
3.88e-08	2.5	1.85219	2.5	0	0
3.88265e-08	2.5	1.86448	2.27926	0	0
3.88396e-08	2.5	1.87056	2.1698	0	0
3.88817e-08	2.5	1.88968	1.81953	0	0
3.89308e-08	2.5	1.91145	1.41035	0	0
3.89592e-08	2.5	1.92375	1.17373	0	0
3.89875e-08	2.5	1.93585	0.937115	0	0
3.90147e-08	2.5	1.94721	0.711072	0	0
3.90418e-08	2.5	1.95839	0.485028	0	0
3.90598e-08	2.5	1.96569	0.335189	0	0
3.90778e-08	2.5	1.97292	0.185349	0	0
3.91e-08	2.5	1.98174	1.42997e-13	0	0
3.91125e-08	2.5	1.98662	0	0	0
3.91173e-08	2.5	1.98852	0	0	0
3.91329e-08	2.5	1.99456	0	0	0
3.91619e-08	2.5	2.00565	0	0	0
3.91887e-08	2.5	2.01571	0	0	0
3.92348e-08	2.5	2.03264	0	0	0
3.92868e-08	2.5	2.0511	0	0	0
3.9345e-08	2.5	2.07101	0	0	0
3.94162e-08	2.5	2.09436	0	0	0
3.95197e-08	2.5	2.12628	0	0	0
3.96643e-08	2.5	2.16719	0	0	0
3.98463e-08	2.5	2.21293	0	0	0
4.00969e-08	2.5	2.26655	0	0	0
4.04152e-08	2.5	2.32128	0	0	0
4.08058e-08	2.5	2.37198	0	0	0
4.1e-08	2.5	2.39162	0	0	0
4.10375e-08	2.5	2.395	0.3125	0	0
4.10524e-08	2.5	2.39633	0.436776	0	0
4.11001e-08	2.5	2.40049	0.834461	0	0
4.1125e-08	2.5	2.4026	1.04198	0	0
4.11499e-08	2.5	2.40466	1.24949	0	0
4.11738e-08	2.5	2.4066	1.44863	0	0
4.11977e-08	2.5	2.4085	1.64778	0	0
4.12223e-08	2.5	2.41042	1.85219	0	0
4.12468e-08	2.5	2.41229	2.05661	0	0
4.12629e-08	2.5	2.4135	2.1912	0	0
4.12791e-08	2.5	2.4147	2.3258	0	0
4.13e-08	2.5	2.41622	2.5	0	0
4.13157e-08	2.5	2.41734	2.5	0	0
4.13217e-08	2.5	2.41776	2.5	0	0
4.13406e-08	2.5	2.4191	2.5	0	0
4.13704e-08	2.5	2.42115	2.5	0	0
4.14072e-08	2.5	2.42362	2.5	0	0
4.14292e-08	2.5	2.42506	2.5	0	0
4.14512e-08	2.5	2.42647	2.5	0	0
4.14917e-08	2.5	2.429	2.5	0	0
4.151e-08	2.5	2.43012	2.5	0	0
4.15283e-08	2.5	2.43122	2.5	0	0
4.15696e-08	2.5	2.43363	2.5	0	0
4.16074e-08	2.5	2.43577	2.5	0	0
4.16557e-08	2.5	2.4384	2.5	0	0
4.17234e-08	2.5	2.44192	2.5	0	0
4.18162e-08	2.5	2.44641	2.5	0	0
4.19537e-08	2.5	2.45246	2.5	0	0
4.21815e-08	2.5	2.46104	2.5	0	0
4.24505e-08	2.5	2.46922	2.5	0	0
4.28556e-08	2.5	2.47848	2.5	0	0
4.35538e-08	2.5	2.48856	2.5	0	0
4.38e-08	2.5	2.4908	2.5	0	0
4.38375e-08	2.5	2.49109	2.1875	0	0
4.3854e-08	2.5	2.49122	2.04996	0	0
4.39068e-08	2.5	2.49162	1.60985	0	0
4.39626e-08	2.5	2.49202	1.14488	0	0
4.39898e-08	2.5	2.49221	0.918673	0	0
4.40169e-08	2.5	2.49239	0.692461	0	0
4.40445e-08	2.5	2.49257	0.462375	0	0
4.40721e-08	2.5	2.49275	0.232289	0	0
4.41e-08	2.5	2.49292	1.42997e-13	0	0
4.41153e-08	2.5	2.49302	0	0	0
4.41214e-08	2.5	2.49306	0	0	0
4.4141e-08	2.5	2.49317	0	0	0
4.41729e-08	2.5	2.49336	0	0	0
4.42031e-08	2.5	2.49354	0	0	0
4.42584e-08	2.5	2.49384	0	0	0
4.43094e-08	2.5	2.49411	0	0	0
4.43741e-08	2.5	2.49444	0	0	0
4.44513e-08	2.5	2.4948	0	0	0
4.45807e-08	2.5	2.49536	0	0	0
4.47339e-08	2.5	2.49595	0	0	0
4.49466e-08	2.5	2.49664	0	0	0
4.52364e-08	2.5	2.4974	0	0	0
4.55711e-08	2.5	2.49807	0	0	0
4.59534e-08	2.5	2.49862	0	0	0
