t`s`float	v(vss)`V`float	v(vdd!)`V`float	v(rst)`V`float	v(d)`V`float	v(clk)`V`float
6.62186e-08	-0.00391632	2.49217	2.5	2.49951	1.82151
6.62333e-08	-0.00456361	2.49087	2.5	2.49863	1.94419
6.6248e-08	-0.00504481	2.48991	2.5	2.49768	2.06687
6.62638e-08	-0.0053549	2.48929	2.5	2.49679	2.19861
6.62796e-08	-0.00545831	2.48908	2.5	2.49596	2.33035
6.63e-08	-0.00527352	2.48945	2.5	2.4951	2.5
6.63123e-08	-0.00591468	2.48817	2.5	2.4944	2.5
6.63179e-08	-0.00616006	2.48768	2.5	2.49409	2.5
6.63359e-08	-0.00659538	2.48681	2.5	2.49318	2.5
6.63527e-08	-0.00661607	2.48677	2.5	2.49246	2.5
6.6372e-08	-0.00608781	2.48782	2.5	2.49192	2.5
6.63937e-08	-0.00474651	2.49051	2.5	2.49182	2.5
6.64193e-08	-0.0027266	2.49455	2.5	2.49236	2.5
6.64475e-08	-0.000506157	2.49899	2.5	2.49362	2.5
6.64772e-08	0.00139933	2.5028	2.5	2.49538	2.5
6.65099e-08	0.00263363	2.50527	2.5	2.49742	2.5
6.65397e-08	0.00315033	2.5063	2.5	2.49912	2.5
6.657e-08	0.00339913	2.5068	2.5	2.50062	2.5
6.66093e-08	0.00335376	2.50671	2.5	2.50212	2.5
6.66619e-08	0.00268996	2.50538	2.5	2.50324	2.5
6.67247e-08	0.00135445	2.50271	2.5	2.50329	2.5
6.67942e-08	-6.70659e-05	2.49987	2.5	2.50224	2.5
6.68781e-08	-0.00148863	2.49702	2.5	2.50023	2.5
6.69689e-08	-0.00344465	2.49311	2.5	2.49732	2.5
6.70213e-08	-0.00495458	2.49009	2.5	2.49522	2.5
6.70736e-08	-0.00674427	2.48651	2.5	2.4928	2.5
6.71597e-08	-0.0187827	2.46243	2.5	2.48485	2.5
6.72103e-08	-0.0328051	2.43439	2.5	2.46993	2.5
6.7261e-08	-0.0519683	2.39606	2.5	2.44741	2.5
6.73334e-08	-0.124896	2.25021	2.5	2.31187	2.5
6.73692e-08	-0.130391	2.23922	2.5	2.15322	2.5
6.74049e-08	-0.115702	2.2686	2.5	1.93393	2.5
6.74737e-08	0.038031	2.57606	2.5	1.38031	2.5
6.75245e-08	0.150117	2.80023	2.5	0.970009	2.5
6.75771e-08	0.20315	2.9063	2.5	0.620844	2.5
6.76387e-08	0.165335	2.83067	2.5	0.326799	2.5
6.76547e-08	0.139907	2.77981	2.5	0.274468	2.5
6.76708e-08	0.112679	2.72536	2.5	0.225716	2.5
6.77221e-08	0.0169565	2.53391	2.5	0.113051	2.5
6.781e-08	-0.100449	2.2991	2.5	0.0281115	2.5
6.78777e-08	-0.108105	2.28379	2.5	0.0170473	2.5
6.79645e-08	-0.0293879	2.44122	2.5	0.0211319	2.5
6.80621e-08	0.0621899	2.62438	2.5	0.0205074	2.5
6.81426e-08	0.071466	2.64293	2.5	0.0115062	2.5
6.82298e-08	0.0201732	2.54035	2.5	0.000731131	2.5
6.83464e-08	-0.0455953	2.40881	2.5	-0.00349624	2.5
6.84356e-08	-0.0426309	2.41474	2.5	0.00143565	2.5
6.85425e-08	0.00473791	2.50948	2.5	0.00712233	2.5
6.868e-08	0.0349708	2.56994	2.5	0.00500818	2.5
6.87805e-08	0.012074	2.52415	2.5	-3.24407e-05	2.5
6.88e-08	0.0046784	2.50936	2.5	-0.000787507	2.5
6.88078e-08	0.00107207	2.50214	2.5	-0.00112434	2.43496
6.88129e-08	-0.00122268	2.49755	2.5	-0.00133006	2.39229
6.88289e-08	-0.0076811	2.48464	2.5	-0.00179166	2.25909
6.88764e-08	-0.0215565	2.45689	2.5	-0.00203088	1.86363
6.89246e-08	-0.0274602	2.44508	2.5	-0.00110168	1.46185
6.89494e-08	-0.0272543	2.44549	2.5	-0.000385784	1.25522
6.89742e-08	-0.0248462	2.45031	2.5	0.000491791	1.0486
6.89956e-08	-0.0215763	2.45685	2.5	0.0012062	0.869625
6.90171e-08	-0.0170143	2.46597	2.5	0.00193529	0.690653
6.9038e-08	-0.0120692	2.47586	2.5	0.002544	0.51664
6.90589e-08	-0.00637983	2.48724	2.5	0.00309184	0.342626
6.90726e-08	-0.0024451	2.49511	2.5	0.00340792	0.228279
6.90863e-08	0.0017076	2.50342	2.5	0.00369239	0.113931
6.91e-08	0.00571735	2.51143	2.5	0.00390792	0
6.91144e-08	0.0108981	2.5218	2.5	0.0042049	0
6.91196e-08	0.0127099	2.52542	2.5	0.00430131	0
6.91359e-08	0.0176978	2.5354	2.5	0.00445813	0
6.91607e-08	0.023195	2.54639	2.5	0.00431435	0
6.91972e-08	0.0263836	2.55277	2.5	0.00346339	0
6.92401e-08	0.0231137	2.54623	2.5	0.00191226	0
6.92965e-08	0.0110775	2.52216	2.5	-0.000121799	0
6.93745e-08	-0.00766707	2.48467	2.5	-0.00151331	0
6.94766e-08	-0.0165329	2.46693	2.5	-0.000451092	0
6.95921e-08	-0.00372544	2.49255	2.5	0.0019044	0
6.97551e-08	0.0118744	2.52375	2.5	0.00187893	0
6.99049e-08	0.00248322	2.50497	2.5	-0.000270881	0
7.0088e-08	-0.00866467	2.48267	2.5	-0.000271991	0
7.02879e-08	0.00154797	2.5031	2.5	0.0012672	0
7.04953e-08	0.0056393	2.51128	2.5	0.000441269	0
7.07186e-08	-0.00415958	2.49168	2.5	-0.000449828	0
7.1e-08	-0.000557233	2.49889	2.5	0.000636302	0
7.10293e-08	0.0031985	2.5064	2.5	0.000971576	0.243976
7.10465e-08	0.00512582	2.51025	2.5	0.00110419	0.387888
7.11018e-08	0.00704333	2.51409	2.5	0.000825571	0.848408
7.11402e-08	0.00428772	2.50858	2.5	0.000152048	1.16804
7.11644e-08	0.00110881	2.50222	2.5	-0.000325797	1.36985
7.11886e-08	-0.00318403	2.49363	2.5	-0.000844363	1.57165
7.12111e-08	-0.00661777	2.48676	2.5	-0.00113065	1.75919
7.12336e-08	-0.0100274	2.47995	2.5	-0.00130483	1.94672
7.12472e-08	-0.0114692	2.47706	2.5	-0.00130187	2.05991
7.12608e-08	-0.012622	2.47476	2.5	-0.00123311	2.1731
7.12746e-08	-0.0131092	2.47378	2.5	-0.00108312	2.28846
7.12885e-08	-0.0130327	2.47393	2.5	-0.000856548	2.40382
7.13e-08	-0.012457	2.47509	2.5	-0.000615045	2.5
7.13105e-08	-0.0125236	2.47495	2.5	-0.000523635	2.5
7.13151e-08	-0.0125153	2.47497	2.5	-0.00048064	2.5
7.13288e-08	-0.0120242	2.47595	2.5	-0.000299607	2.5
7.13434e-08	-0.0108564	2.47829	2.5	-3.45537e-05	2.5
7.1362e-08	-0.00833732	2.48333	2.5	0.000396707	2.5
7.1377e-08	-0.00548916	2.48902	2.5	0.000803729	2.5
7.14002e-08	-0.000372459	2.49926	2.5	0.00140093	2.5
7.14222e-08	0.00455149	2.5091	2.5	0.00182059	2.5
7.14533e-08	0.0102308	2.52046	2.5	0.00203587	2.5
7.14905e-08	0.0139649	2.52793	2.5	0.00175422	2.5
7.15294e-08	0.0140661	2.52813	2.5	0.0010469	2.5
7.1582e-08	0.00936022	2.51872	2.5	-8.33273e-05	2.5
7.16316e-08	0.00294149	2.50588	2.5	-0.00088172	2.5
7.16812e-08	-0.00540783	2.48918	2.5	-0.00142325	2.5
7.17201e-08	-0.0106718	2.47866	2.5	-0.00140464	2.5
7.17794e-08	-0.0148429	2.47031	2.5	-0.000978745	2.5
7.1833e-08	-0.0233718	2.45326	2.5	-0.00292334	2.5
7.18944e-08	-0.035189	2.42962	2.5	-0.0085834	2.5
7.19523e-08	-0.0856248	2.32875	2.5	-0.00242486	2.5
7.20093e-08	-0.20283	2.09434	2.5	0.0696992	2.5
7.20459e-08	-0.26166	1.97668	2.5	0.207913	2.5
7.20825e-08	-0.307568	1.88486	2.5	0.418008	2.5
7.21344e-08	-0.255575	1.98885	2.5	0.83194	2.5
7.21887e-08	-0.100755	2.29849	2.5	1.31422	2.5
7.22577e-08	0.113532	2.72706	2.5	1.92036	2.5
7.23105e-08	0.242913	2.98583	2.5	2.32953	2.5
7.23788e-08	0.327835	3.15567	2.5	2.72221	2.5
7.24509e-08	0.309648	3.1193	2.5	2.93458	2.5
7.253e-08	0.191524	2.88305	2.5	2.94048	2.5
7.26076e-08	0.0322856	2.56457	2.5	2.79027	2.5
7.26269e-08	-0.00450989	2.49098	2.5	2.73866	2.5
7.2662e-08	-0.0645064	2.37099	2.5	2.64492	2.5
7.27475e-08	-0.144003	2.21199	2.5	2.45293	2.5
7.28338e-08	-0.128875	2.24225	2.5	2.34949	2.5
7.29493e-08	-0.0311615	2.43768	2.5	2.35454	2.5
7.3056e-08	0.0436952	2.58739	2.5	2.44061	2.5
7.31513e-08	0.0579415	2.61588	2.5	2.51444	2.5
7.3261e-08	0.0311392	2.56228	2.5	2.54606	2.5
7.34123e-08	-0.0131434	2.47371	2.5	2.51641	2.5
7.35306e-08	-0.022703	2.45459	2.5	2.48212	2.5
7.36791e-08	-0.00758726	2.48483	2.5	2.47359	2.5
7.38e-08	0.00646243	2.51292	2.5	2.48911	2.5
7.3823e-08	0.00652084	2.51304	2.5	2.49211	2.30816
7.38348e-08	0.00663517	2.51327	2.5	2.49362	2.2102
7.38724e-08	0.00655157	2.5131	2.5	2.49764	1.89672
7.39188e-08	0.00479605	2.50959	2.5	2.50058	1.50961
7.39424e-08	0.00333104	2.50666	2.5	2.50113	1.31348
7.39659e-08	0.00147892	2.50296	2.5	2.50104	1.11736
7.39836e-08	0.000166983	2.50033	2.5	2.50065	0.969699
7.40014e-08	-0.00117955	2.49764	2.5	2.49996	0.822042
7.40154e-08	-0.00208647	2.49583	2.5	2.49933	0.704988
7.40295e-08	-0.00291004	2.49418	2.5	2.49858	0.587934
7.40417e-08	-0.00339077	2.49322	2.5	2.49797	0.485476
7.4054e-08	-0.00370308	2.49259	2.5	2.49734	0.383017
7.40641e-08	-0.00375029	2.4925	2.5	2.49692	0.299036
7.40742e-08	-0.00363598	2.49273	2.5	2.49654	0.215055
7.41e-08	-0.00295032	2.4941	2.5	2.49593	0
7.41111e-08	-0.00154255	2.49691	2.5	2.4962	0
7.41171e-08	-0.000826017	2.49835	2.5	2.49636	0
7.41361e-08	0.00104974	2.5021	2.5	2.49706	0
7.41621e-08	0.00296262	2.50593	2.5	2.49838	0
7.41991e-08	0.00474058	2.50948	2.5	2.50057	0
7.42429e-08	0.00558603	2.51117	2.5	2.50303	0
7.43025e-08	0.00507531	2.51015	2.5	2.50522	0
7.43909e-08	0.0024828	2.50497	2.5	2.50545	0
7.45124e-08	-0.00109197	2.49782	2.5	2.50198	0
7.46699e-08	-0.00223415	2.49553	2.5	2.49761	0
7.48545e-08	-0.00012908	2.49974	2.5	2.49761	0
7.50547e-08	0.00116555	2.50233	2.5	2.50041	0
7.53381e-08	-8.1718e-05	2.49984	2.5	2.50078	0
7.58211e-08	-0.000414508	2.49917	2.5	2.49903	0
7.6e-08	0.000305074	2.50061	2.5	2.49978	1.10291e-13
7.60375e-08	0.00212824	2.50426	2.5	2.50104	0.3125
7.60519e-08	0.00269145	2.50538	2.5	2.50152	0.4326
7.6098e-08	0.00277891	2.50556	2.5	2.50264	0.816922
7.61171e-08	0.00213691	2.50427	2.5	2.50272	0.976022
7.61362e-08	0.00109779	2.5022	2.5	2.50259	1.13512
7.61589e-08	-0.000634577	2.49873	2.5	2.50184	1.32437
7.61816e-08	-0.00291334	2.49417	2.5	2.50056	1.51361
7.62051e-08	-0.00473177	2.49054	2.5	2.49899	1.70947
7.62286e-08	-0.00637479	2.48725	2.5	2.49707	1.90532
7.62422e-08	-0.00694038	2.48612	2.5	2.49604	2.01823
7.62557e-08	-0.00731258	2.48537	2.5	2.495	2.13114
7.62701e-08	-0.00750288	2.48499	2.5	2.49403	2.2511
7.62845e-08	-0.00747957	2.48504	2.5	2.49316	2.37106
7.63e-08	-0.00711805	2.48576	2.5	2.49243	2.5
7.63109e-08	-0.00745873	2.48508	2.5	2.49183	2.5
7.63159e-08	-0.00755659	2.48489	2.5	2.49156	2.5
7.63316e-08	-0.00736755	2.48527	2.5	2.49092	2.5
7.63477e-08	-0.0066638	2.48667	2.5	2.49055	2.5
7.63655e-08	-0.00539449	2.48921	2.5	2.49052	2.5
7.63867e-08	-0.0033921	2.49322	2.5	2.49104	2.5
7.64087e-08	-0.00127728	2.49745	2.5	2.49209	2.5
7.64348e-08	0.000732873	2.50147	2.5	2.49374	2.5
7.64627e-08	0.00222174	2.50444	2.5	2.49569	2.5
7.64893e-08	0.00327968	2.50656	2.5	2.4976	2.5
7.6523e-08	0.00414489	2.50829	2.5	2.49988	2.5
7.65693e-08	0.00446401	2.50893	2.5	2.50241	2.5
7.66303e-08	0.00363258	2.50727	2.5	2.50429	2.5
7.6692e-08	0.00203873	2.50408	2.5	2.5045	2.5
7.67753e-08	-0.00024749	2.49951	2.5	2.50285	2.5
7.68583e-08	-0.00290392	2.49419	2.5	2.4996	2.5
7.69134e-08	-0.00453171	2.49094	2.5	2.49706	2.5
7.69685e-08	-0.00605213	2.4879	2.5	2.49422	2.5
7.70542e-08	-0.0157937	2.46841	2.5	2.48659	2.5
7.71132e-08	-0.0289871	2.44203	2.5	2.47218	2.5
7.71721e-08	-0.0474736	2.40505	2.5	2.45029	2.5
7.72422e-08	-0.118356	2.26329	2.5	2.33238	2.5
7.72795e-08	-0.128553	2.24289	2.5	2.17677	2.5
7.73169e-08	-0.119519	2.26096	2.5	1.95666	2.5
7.73862e-08	0.0281527	2.55631	2.5	1.40511	2.5
7.74394e-08	0.146163	2.79233	2.5	0.974229	2.5
7.7492e-08	0.201128	2.90226	2.5	0.624251	2.5
7.75539e-08	0.1655	2.831	2.5	0.328097	2.5
7.75697e-08	0.140948	2.7819	2.5	0.276216	2.5
7.75858e-08	0.114124	2.72825	2.5	0.227105	2.5
7.76373e-08	0.0189969	2.53799	2.5	0.113629	2.5
7.77207e-08	-0.0955406	2.30892	2.5	0.0308278	2.5
7.77893e-08	-0.108742	2.28252	2.5	0.0173305	2.5
7.78744e-08	-0.0356763	2.42865	2.5	0.0208283	2.5
7.79763e-08	0.0604017	2.6208	2.5	0.0205008	2.5
7.80567e-08	0.071598	2.6432	2.5	0.0117518	2.5
7.81418e-08	0.0230694	2.54614	2.5	0.0011597	2.5
7.8259e-08	-0.0440771	2.41185	2.5	-0.00353093	2.5
7.83484e-08	-0.0433888	2.41322	2.5	0.00118661	2.5
7.84549e-08	0.00282588	2.50565	2.5	0.00697266	2.5
7.85932e-08	0.0348529	2.56971	2.5	0.00515024	2.5
7.86938e-08	0.0130994	2.5262	2.5	0.000115164	2.5
7.88e-08	-0.0176817	2.46464	2.5	-0.00181609	2.5
7.88183e-08	-0.0214155	2.45717	2.5	-0.00168949	2.34722
7.88293e-08	-0.0232502	2.4535	2.5	-0.00156059	2.25612
7.88642e-08	-0.0251884	2.44962	2.5	-0.000704685	1.96459
7.89079e-08	-0.0220968	2.45581	2.5	0.000660701	1.60089
7.89319e-08	-0.0186044	2.46279	2.5	0.00137671	1.40067
7.89559e-08	-0.0138404	2.47232	2.5	0.00206739	1.20044
7.89794e-08	-0.0092977	2.4814	2.5	0.00255709	1.00461
7.90029e-08	-0.00442309	2.49115	2.5	0.00291663	0.808788
7.90176e-08	-0.00160183	2.4968	2.5	0.00306032	0.686694
7.90322e-08	0.00116501	2.50233	2.5	0.00314647	0.564601
7.90439e-08	0.00323178	2.50646	2.5	0.00318833	0.467337
7.90556e-08	0.00520792	2.51042	2.5	0.00320187	0.370073
7.90751e-08	0.00854383	2.51709	2.5	0.00321837	0.20787
7.91e-08	0.0122446	2.52449	2.5	0.00314673	0
7.91111e-08	0.0146319	2.52926	2.5	0.00322508	0
7.9117e-08	0.0158266	2.53165	2.5	0.00325632	0
7.91358e-08	0.018754	2.53751	2.5	0.00320956	0
7.91626e-08	0.0207277	2.54146	2.5	0.00282439	0
7.91994e-08	0.0195185	2.53904	2.5	0.00191743	0
7.92436e-08	0.0133623	2.52672	2.5	0.00064376	0
7.93032e-08	0.00152291	2.50305	2.5	-0.000665645	0
7.93889e-08	-0.0111582	2.47768	2.5	-0.000923438	0
7.94926e-08	-0.0102993	2.4794	2.5	0.000602354	0
7.96226e-08	0.00382803	2.50766	2.5	0.00200379	0
7.98167e-08	0.00728584	2.51457	2.5	0.000631949	0
7.99741e-08	-0.0043484	2.4913	2.5	-0.000486908	0
8.02509e-08	-0.00234692	2.49531	2.5	0.000812873	0
8.04394e-08	0.00550919	2.51102	2.5	0.000838655	0
8.07813e-08	-0.00258964	2.49482	2.5	-0.000427757	0
8.1e-08	-0.00255744	2.49489	2.5	0.000315497	1.10291e-13
8.10375e-08	0.00174047	2.50348	2.5	0.000756613	0.3125
8.10532e-08	0.00335894	2.50672	2.5	0.000897553	0.443186
8.11034e-08	0.00531831	2.51064	2.5	0.000768657	0.861381
8.11224e-08	0.00466103	2.50932	2.5	0.000538724	1.01964
8.11414e-08	0.00323571	2.50647	2.5	0.000209323	1.1779
8.11653e-08	0.000565232	2.50113	2.5	-0.000210663	1.37736
8.11892e-08	-0.00315524	2.49369	2.5	-0.000682848	1.57682
8.12102e-08	-0.00601463	2.48797	2.5	-0.000939086	1.7519
8.12312e-08	-0.00890724	2.48219	2.5	-0.00111277	1.92698
8.12447e-08	-0.0102249	2.47955	2.5	-0.00112627	2.03897
8.12581e-08	-0.0112895	2.47742	2.5	-0.00107968	2.15097
8.12717e-08	-0.0117844	2.47643	2.5	-0.000962938	2.26396
8.12852e-08	-0.0118051	2.47639	2.5	-0.000779107	2.37696
8.13e-08	-0.0111592	2.47768	2.5	-0.000508523	2.5
8.13106e-08	-0.0111837	2.47763	2.5	-0.000426598	2.5
8.13155e-08	-0.0111487	2.4777	2.5	-0.000384009	2.5
8.13307e-08	-0.0105264	2.47895	2.5	-0.000193361	2.5
8.13477e-08	-0.0090497	2.4819	2.5	0.00010242	2.5
8.13656e-08	-0.00667503	2.48665	2.5	0.000476905	2.5
8.13872e-08	-0.00315201	2.4937	2.5	0.000925079	2.5
8.14094e-08	0.000640475	2.50128	2.5	0.00129226	2.5
8.14358e-08	0.00492115	2.50984	2.5	0.00156496	2.5
8.14636e-08	0.00871413	2.51743	2.5	0.00164919	2.5
8.15045e-08	0.0119664	2.52393	2.5	0.00140199	2.5
8.15548e-08	0.0117418	2.52348	2.5	0.000681473	2.5
8.1609e-08	0.00710567	2.51421	2.5	-0.000245077	2.5
8.16734e-08	-0.00110418	2.49779	2.5	-0.00102493	2.5
8.17016e-08	-0.00448765	2.49102	2.5	-0.00116384	2.5
8.17297e-08	-0.00774496	2.48451	2.5	-0.00117971	2.5
8.17714e-08	-0.010835	2.47833	2.5	-0.000908756	2.5
8.18356e-08	-0.0137225	2.47255	2.5	-0.00075682	2.5
8.1875e-08	-0.0196094	2.46078	2.5	-0.00240234	2.5
8.19392e-08	-0.0326795	2.43464	2.5	-0.00849236	2.5
8.19934e-08	-0.0779196	2.34416	2.5	-0.00468361	2.5
8.20513e-08	-0.196421	2.10716	2.5	0.0611356	2.5
8.20881e-08	-0.257692	1.98462	2.5	0.193948	2.5
8.21249e-08	-0.30807	1.88386	2.5	0.397465	2.5
8.21765e-08	-0.263339	1.97332	2.5	0.803473	2.5
8.22303e-08	-0.113554	2.27289	2.5	1.2794	2.5
8.23039e-08	0.114524	2.72905	2.5	1.9246	2.5
8.23554e-08	0.241082	2.98216	2.5	2.3241	2.5
8.24258e-08	0.328472	3.15694	2.5	2.72784	2.5
8.2497e-08	0.30957	3.11914	2.5	2.93534	2.5
8.25769e-08	0.190064	2.88013	2.5	2.93997	2.5
8.26541e-08	0.0313633	2.56273	2.5	2.78928	2.5
8.27332e-08	-0.0996788	2.30064	2.5	2.58434	2.5
8.28147e-08	-0.151898	2.1962	2.5	2.41598	2.5
8.29062e-08	-0.113023	2.27395	2.5	2.33439	2.5
8.3018e-08	-0.0108824	2.47824	2.5	2.36688	2.5
8.31162e-08	0.0498158	2.59963	2.5	2.45327	2.5
8.3213e-08	0.0568634	2.61373	2.5	2.52353	2.5
8.33266e-08	0.0245938	2.54919	2.5	2.54627	2.5
8.34762e-08	-0.0167181	2.46656	2.5	2.51035	2.5
8.35953e-08	-0.0221153	2.45577	2.5	2.47842	2.5
8.37479e-08	-0.00450621	2.49099	2.5	2.4752	2.5
8.38e-08	0.00239163	2.50478	2.5	2.48258	2.5
8.38208e-08	0.00323037	2.50646	2.5	2.48544	2.32639
8.38292e-08	0.00361589	2.50723	2.5	2.48659	2.25666
8.3856e-08	0.00491306	2.50983	2.5	2.49019	2.03355
8.3897e-08	0.00511497	2.51023	2.5	2.49463	1.6913
8.392e-08	0.0045723	2.50914	2.5	2.4964	1.49972
8.3943e-08	0.00355902	2.50712	2.5	2.49765	1.30815
8.39799e-08	0.00104233	2.50208	2.5	2.4983	1.00111
8.40042e-08	-0.000506202	2.49899	2.5	2.49812	0.798158
8.40286e-08	-0.00196322	2.49607	2.5	2.49744	0.595206
8.40431e-08	-0.0024293	2.49514	2.5	2.49704	0.473841
8.40577e-08	-0.00269625	2.49461	2.5	2.49659	0.352476
8.40807e-08	-0.00230358	2.49539	2.5	2.4962	0.161094
8.41e-08	-0.0016094	2.49678	2.5	2.49614	0
8.41124e-08	4.64863e-05	2.50009	2.5	2.49667	0
8.41179e-08	0.000746059	2.50149	2.5	2.49693	0
8.41355e-08	0.00259277	2.50519	2.5	2.49788	0
8.41609e-08	0.00456923	2.50914	2.5	2.49956	0
8.41972e-08	0.00632953	2.51266	2.5	2.50215	0
8.42406e-08	0.00699228	2.51398	2.5	2.50489	0
8.4299e-08	0.00604314	2.51209	2.5	2.5071	0
8.43849e-08	0.00275352	2.50551	2.5	2.50685	0
8.4505e-08	-0.00154134	2.49692	2.5	2.50229	0
8.46582e-08	-0.00275906	2.49448	2.5	2.49703	0
8.48395e-08	-0.000161886	2.49968	2.5	2.49709	0
8.50366e-08	0.00143456	2.50287	2.5	2.50051	0
8.53162e-08	-6.83606e-05	2.49986	2.5	2.501	0
8.57675e-08	-0.000557184	2.49889	2.5	2.49883	0
8.6e-08	0.000445707	2.50089	2.5	2.49988	1.10291e-13
8.60375e-08	0.0023765	2.50475	2.5	2.50124	0.3125
8.60536e-08	0.00302496	2.50605	2.5	2.50183	0.446661
8.61051e-08	0.00271884	2.50544	2.5	2.50296	0.875977
8.61429e-08	0.000440499	2.50088	2.5	2.50254	1.19105
8.61674e-08	-0.00182192	2.49636	2.5	2.50138	1.39466
8.61918e-08	-0.00470466	2.49059	2.5	2.49951	1.59826
8.6212e-08	-0.00649618	2.48701	2.5	2.49778	1.76652
8.62322e-08	-0.00809209	2.48382	2.5	2.49576	1.93478
8.62456e-08	-0.00881654	2.48237	2.5	2.49449	2.04695
8.62591e-08	-0.0093387	2.48132	2.5	2.49321	2.15912
8.62725e-08	-0.00961644	2.48077	2.5	2.49208	2.27064
8.62859e-08	-0.00966705	2.48067	2.5	2.49103	2.38216
8.63e-08	-0.00945023	2.4811	2.5	2.49011	2.5
8.63105e-08	-0.00992869	2.48014	2.5	2.48932	2.5
8.63154e-08	-0.0101114	2.47978	2.5	2.48896	2.5
8.633e-08	-0.0103059	2.47939	2.5	2.48799	2.5
8.63444e-08	-0.0100426	2.47991	2.5	2.48724	2.5
8.63624e-08	-0.00883778	2.48232	2.5	2.48678	2.5
8.63797e-08	-0.00683191	2.48634	2.5	2.48694	2.5
8.6402e-08	-0.00352703	2.49295	2.5	2.48803	2.5
8.64262e-08	-3.27511e-05	2.49993	2.5	2.49008	2.5
8.64541e-08	0.00345571	2.50691	2.5	2.49319	2.5
8.64693e-08	0.00493259	2.50987	2.5	2.495	2.5
8.64845e-08	0.00611638	2.51223	2.5	2.49689	2.5
8.65172e-08	0.00754344	2.51509	2.5	2.50065	2.5
8.65462e-08	0.00790053	2.5158	2.5	2.50348	2.5
8.65864e-08	0.00753185	2.51506	2.5	2.50641	2.5
8.66278e-08	0.00626074	2.51252	2.5	2.50806	2.5
8.66981e-08	0.0030231	2.50605	2.5	2.50796	2.5
8.67547e-08	0.000297772	2.5006	2.5	2.50588	2.5
8.68397e-08	-0.00242936	2.49514	2.5	2.50166	2.5
8.69215e-08	-0.0041121	2.49178	2.5	2.49763	2.5
8.6979e-08	-0.00495064	2.4901	2.5	2.49521	2.5
8.70365e-08	-0.00550552	2.48899	2.5	2.49312	2.5
8.71243e-08	-0.0129615	2.47408	2.5	2.48745	2.5
8.71858e-08	-0.0244864	2.45103	2.5	2.4759	2.5
8.72472e-08	-0.0412051	2.41759	2.5	2.45809	2.5
8.73172e-08	-0.112574	2.27485	2.5	2.35047	2.5
8.73555e-08	-0.127111	2.24578	2.5	2.19864	2.5
8.73939e-08	-0.124207	2.25159	2.5	1.98106	2.5
8.74625e-08	0.0136253	2.52725	2.5	1.44021	2.5
8.74907e-08	0.0753834	2.65077	2.5	1.21251	2.5
8.75189e-08	0.140131	2.78026	2.5	0.981605	2.5
8.75711e-08	0.1986	2.8972	2.5	0.632836	2.5
8.76337e-08	0.167406	2.83481	2.5	0.33189	2.5
8.76492e-08	0.144247	2.78849	2.5	0.280488	2.5
8.76653e-08	0.11821	2.73642	2.5	0.230765	2.5
8.77169e-08	0.0241496	2.5483	2.5	0.11566	2.5
8.78082e-08	-0.0980011	2.304	2.5	0.0263027	2.5
8.78753e-08	-0.107617	2.28477	2.5	0.0161249	2.5
8.79626e-08	-0.0312379	2.43752	2.5	0.0204691	2.5
8.80599e-08	0.0598483	2.6197	2.5	0.0202846	2.5
8.81413e-08	0.0708918	2.64178	2.5	0.0115326	2.5
8.82292e-08	0.0207765	2.54155	2.5	0.000834293	2.5
8.83467e-08	-0.0447025	2.41059	2.5	-0.0034405	2.5
8.84368e-08	-0.0420665	2.41587	2.5	0.00142545	2.5
8.85441e-08	0.00465958	2.50932	2.5	0.00702897	2.5
8.86805e-08	0.0344543	2.56891	2.5	0.00497857	2.5
8.87819e-08	0.011982	2.52396	2.5	-9.91319e-06	2.5
8.88e-08	0.00521888	2.51044	2.5	-0.000705726	2.5
8.88072e-08	0.00187193	2.50374	2.5	-0.00102777	2.43959
8.88122e-08	-0.000347294	2.49931	2.5	-0.00123383	2.39846
8.88274e-08	-0.00656846	2.48686	2.5	-0.00170482	2.27141
8.88742e-08	-0.020921	2.45816	2.5	-0.00207568	1.88159
8.8922e-08	-0.0282998	2.4434	2.5	-0.0013356	1.48336
8.8947e-08	-0.0289698	2.44206	2.5	-0.000685837	1.27525
8.89719e-08	-0.0274528	2.44509	2.5	0.00014446	1.06714
8.89957e-08	-0.0244899	2.45102	2.5	0.000912295	0.869533
8.90194e-08	-0.0198782	2.46024	2.5	0.00172209	0.671929
8.90387e-08	-0.0153406	2.46932	2.5	0.00232469	0.510941
8.9058e-08	-0.00996243	2.48008	2.5	0.00290411	0.349954
8.90713e-08	-0.00582831	2.48834	2.5	0.00328941	0.239141
8.90846e-08	-0.00132474	2.49735	2.5	0.0036637	0.128328
8.91e-08	0.00392994	2.50786	2.5	0.00402628	0
8.91137e-08	0.00979226	2.51958	2.5	0.00443119	0
8.9119e-08	0.0120085	2.52402	2.5	0.00457638	0
8.91356e-08	0.018291	2.53658	2.5	0.00486684	0
8.91605e-08	0.0254665	2.55093	2.5	0.0048516	0
8.91971e-08	0.0304913	2.56098	2.5	0.00403417	0
8.92402e-08	0.0280491	2.5561	2.5	0.00232679	0
8.92969e-08	0.0150328	2.53007	2.5	-6.56643e-05	0
8.93751e-08	-0.00711191	2.48578	2.5	-0.0018812	0
8.94759e-08	-0.0194016	2.4612	2.5	-0.000895316	0
8.95881e-08	-0.00653031	2.48694	2.5	0.00185513	0
8.97429e-08	0.0131473	2.52629	2.5	0.00229743	0
