t`s`float	v(vss)`V`float	v(vdd!)`V`float	v(rst)`V`float	v(d)`V`float	v(clk)`V`float
6.63388e-08	-0.00713546	2.48573	2.5	2.49701	2.5
6.63572e-08	-0.00648788	2.48702	2.5	2.49691	2.5
6.63759e-08	-0.00516369	2.48967	2.5	2.49698	2.5
6.63987e-08	-0.00268111	2.49464	2.5	2.49733	2.5
6.64272e-08	0.00079719	2.50159	2.5	2.49801	2.5
6.6455e-08	0.00393147	2.50786	2.5	2.49881	2.5
6.64871e-08	0.00639589	2.51279	2.5	2.49969	2.5
6.65208e-08	0.00738059	2.51476	2.5	2.50041	2.5
6.65525e-08	0.00716312	2.51433	2.5	2.50088	2.5
6.65899e-08	0.00598024	2.51196	2.5	2.50118	2.5
6.66388e-08	0.00330292	2.50661	2.5	2.50114	2.5
6.67015e-08	-0.000729361	2.49854	2.5	2.5005	2.5
6.67643e-08	-0.0037081	2.49258	2.5	2.4996	2.5
6.68476e-08	-0.00439564	2.49121	2.5	2.49877	2.5
6.69034e-08	-0.00398101	2.49204	2.5	2.49844	2.5
6.69592e-08	-0.00286554	2.49427	2.5	2.49828	2.5
6.69969e-08	-0.00353302	2.49293	2.5	2.498	2.5
6.70347e-08	-0.00480041	2.4904	2.5	2.49766	2.5
6.70706e-08	-0.00758206	2.48484	2.5	2.49703	2.5
6.71064e-08	-0.0115632	2.47687	2.5	2.49618	2.5
6.71604e-08	-0.0294612	2.44108	2.5	2.47899	2.5
6.71854e-08	-0.0323148	2.43537	2.5	2.45583	2.5
6.72103e-08	-0.0317563	2.43649	2.5	2.42305	2.5
6.72567e-08	-0.010664	2.47867	2.5	2.33349	2.5
6.72934e-08	0.00997406	2.51995	2.5	2.24839	2.5
6.73313e-08	0.0274835	2.55497	2.5	2.15574	2.5
6.73734e-08	0.0381525	2.5763	2.5	2.04879	2.5
6.7435e-08	0.0361148	2.57223	2.5	1.88857	2.5
6.75264e-08	0.00876815	2.51754	2.5	1.65257	2.5
6.76384e-08	-0.0220026	2.45599	2.5	1.38402	2.5
6.77491e-08	-0.0188815	2.46224	2.5	1.15144	2.5
6.78804e-08	0.00882297	2.51765	2.5	0.910458	2.5
6.80163e-08	0.017711	2.53542	2.5	0.690443	2.5
6.81537e-08	-0.000540889	2.49892	2.5	0.502243	2.5
6.83149e-08	-0.0118564	2.47629	2.5	0.335485	2.5
6.84697e-08	0.0013302	2.50266	2.5	0.225012	2.5
6.86674e-08	0.00912505	2.51825	2.5	0.130856	2.5
6.88e-08	-0.000496979	2.49901	2.5	0.0886944	2.5
6.88302e-08	-0.00432573	2.49135	2.5	0.0811989	2.24854
6.88427e-08	-0.0056886	2.48862	2.5	0.0781763	2.14437
6.88827e-08	-0.00897364	2.48205	2.5	0.0693214	1.81102
6.89072e-08	-0.0102036	2.47959	2.5	0.0644676	1.60706
6.89316e-08	-0.0108414	2.47832	2.5	0.0600422	1.40309
6.89548e-08	-0.0110394	2.47792	2.5	0.0561585	1.20972
6.8978e-08	-0.0107954	2.47841	2.5	0.0526058	1.01636
6.90128e-08	-0.00942265	2.48115	2.5	0.0478305	0.726779
6.90326e-08	-0.00809375	2.48381	2.5	0.0453877	0.562008
6.90523e-08	-0.0063675	2.48727	2.5	0.0431437	0.397237
6.90668e-08	-0.00465862	2.49068	2.5	0.0416383	0.276821
6.90812e-08	-0.0026326	2.49473	2.5	0.0402438	0.156405
6.91e-08	0.000232371	2.50046	2.5	0.0385495	0
6.91168e-08	0.0043375	2.50868	2.5	0.037342	0
6.91227e-08	0.00572056	2.51144	2.5	0.0369217	0
6.91414e-08	0.00958974	2.51918	2.5	0.035552	0
6.91687e-08	0.0137576	2.52752	2.5	0.0334783	0
6.92072e-08	0.0164619	2.53292	2.5	0.0303835	0
6.92527e-08	0.0150493	2.5301	2.5	0.026491	0
6.93147e-08	0.00755781	2.51512	2.5	0.021163	0
6.94033e-08	-0.00499908	2.49	2.5	0.0147141	0
6.95153e-08	-0.0102095	2.47958	2.5	0.00989821	0
6.96485e-08	-0.000896911	2.49821	2.5	0.00782508	0
6.98401e-08	0.00741005	2.51482	2.5	0.00544664	0
7.00155e-08	-0.000977617	2.49804	2.5	0.00229678	0
7.02551e-08	-0.00457834	2.49084	2.5	0.000690535	0
7.04742e-08	0.00349033	2.50698	2.5	0.00126442	0
7.07891e-08	0.000307498	2.50061	2.5	0.00019171	0
7.1e-08	-0.00336787	2.49326	2.5	-0.000328844	0
7.10375e-08	7.6919e-05	2.50015	2.5	0.000144616	0.3125
7.10529e-08	0.00135111	2.5027	2.5	0.00031858	0.441182
7.11024e-08	0.00295563	2.50591	2.5	0.000511215	0.852962
7.11214e-08	0.00248506	2.50497	2.5	0.000430496	1.01156
7.11404e-08	0.00140913	2.50282	2.5	0.00026363	1.17015
7.11643e-08	-0.000678294	2.49864	2.5	-3.41748e-05	1.36932
7.11882e-08	-0.00362693	2.49275	2.5	-0.000441789	1.56848
7.12096e-08	-0.00590673	2.48819	2.5	-0.000740897	1.74627
7.12309e-08	-0.00820622	2.48359	2.5	-0.00103027	1.92407
7.12444e-08	-0.00918993	2.48162	2.5	-0.00114049	2.03636
7.12578e-08	-0.00995178	2.4801	2.5	-0.00121442	2.14864
7.12715e-08	-0.0102525	2.4795	2.5	-0.00122253	2.26257
7.12852e-08	-0.0101594	2.47968	2.5	-0.00117321	2.37651
7.13e-08	-0.00945509	2.48109	2.5	-0.00103675	2.5
7.13106e-08	-0.0096359	2.48073	2.5	-0.00103	2.5
7.13155e-08	-0.00968037	2.48064	2.5	-0.00102216	2.5
7.13308e-08	-0.00931042	2.48138	2.5	-0.000932048	2.5
7.13466e-08	-0.00827298	2.48345	2.5	-0.000751035	2.5
7.13644e-08	-0.00624974	2.4875	2.5	-0.000435213	2.5
7.13793e-08	-0.00390645	2.49219	2.5	-8.85706e-05	2.5
7.14024e-08	0.000187982	2.50038	2.5	0.000493021	2.5
7.14252e-08	0.00416212	2.50832	2.5	0.00102862	2.5
7.14572e-08	0.00853085	2.51706	2.5	0.00156484	2.5
7.14955e-08	0.0111768	2.52235	2.5	0.00179481	2.5
7.15352e-08	0.010432	2.52086	2.5	0.00154302	2.5
7.15632e-08	0.00840748	2.51681	2.5	0.00120306	2.5
7.15912e-08	0.00514238	2.51028	2.5	0.000728875	2.5
7.16337e-08	-0.00334762	2.4933	2.5	-0.000899145	2.5
7.16528e-08	-0.00767119	2.48466	2.5	-0.00215821	2.5
7.1672e-08	-0.0123071	2.47539	2.5	-0.00374405	2.5
7.17107e-08	-0.0337336	2.43253	2.5	-0.0026712	2.5
7.17462e-08	-0.06828	2.36344	2.5	0.018778	2.5
7.17896e-08	-0.105993	2.28801	2.5	0.0914579	2.5
7.18259e-08	-0.111217	2.27757	2.5	0.180441	2.5
7.18704e-08	-0.084562	2.33088	2.5	0.298468	2.5
7.19106e-08	-0.0437411	2.41252	2.5	0.408088	2.5
7.19608e-08	0.0100141	2.52003	2.5	0.54581	2.5
7.20327e-08	0.0635198	2.62704	2.5	0.73822	2.5
7.21187e-08	0.0730509	2.6461	2.5	0.948423	2.5
7.22226e-08	0.0305731	2.56115	2.5	1.1574	2.5
7.23253e-08	-0.0122616	2.47548	2.5	1.31677	2.5
7.2433e-08	-0.0169551	2.46609	2.5	1.45028	2.5
7.25508e-08	0.00794742	2.51589	2.5	1.57504	2.5
7.27161e-08	0.0220441	2.54409	2.5	1.72188	2.5
7.28392e-08	0.00534219	2.51068	2.5	1.8107	2.5
7.30205e-08	-0.0107773	2.47845	2.5	1.92193	2.5
7.31757e-08	0.00054443	2.50109	2.5	2.00762	2.5
7.3371e-08	0.0104532	2.52091	2.5	2.10301	2.5
7.3561e-08	0.000382465	2.50076	2.5	2.17722	2.5
7.38e-08	-0.00368322	2.49263	2.5	2.25086	2.5
7.38269e-08	-0.00374772	2.4925	2.5	2.25792	2.27584
7.38429e-08	-0.00356253	2.49287	2.5	2.26209	2.14269
7.3894e-08	-0.002697	2.49461	2.5	2.27509	1.71661
7.39415e-08	-0.00230911	2.49538	2.5	2.28655	1.32067
7.39663e-08	-0.00242039	2.49516	2.5	2.29225	1.11399
7.39911e-08	-0.0027469	2.49451	2.5	2.29775	0.907315
7.40066e-08	-0.00283115	2.49434	2.5	2.30114	0.778056
7.40221e-08	-0.00289031	2.49422	2.5	2.30447	0.648797
7.40345e-08	-0.00282682	2.49435	2.5	2.3071	0.546074
7.40468e-08	-0.00269482	2.49461	2.5	2.30971	0.44335
7.40574e-08	-0.00233787	2.49532	2.5	2.31197	0.355058
7.4068e-08	-0.00181683	2.49637	2.5	2.31425	0.266766
7.40864e-08	-0.00053543	2.49893	2.5	2.31826	0.113055
7.41e-08	0.0005775	2.50115	2.5	2.32122	0
7.4111e-08	0.00262429	2.50525	2.5	2.32385	0
7.41159e-08	0.00349807	2.507	2.5	2.32501	0
7.41308e-08	0.00590045	2.5118	2.5	2.32853	0
7.41538e-08	0.00885245	2.5177	2.5	2.33382	0
7.41873e-08	0.0115677	2.52314	2.5	2.34125	0
7.4229e-08	0.0122503	2.5245	2.5	2.3498	0
7.42837e-08	0.00945294	2.51891	2.5	2.35967	0
7.43622e-08	0.00208569	2.50417	2.5	2.3714	0
7.44697e-08	-0.00523107	2.48954	2.5	2.38471	0
7.45987e-08	-0.0037509	2.4925	2.5	2.39965	0
7.47725e-08	0.0037403	2.50748	2.5	2.41917	0
7.49553e-08	0.00286092	2.50572	2.5	2.43573	0
7.51903e-08	-0.00262446	2.49475	2.5	2.45032	0
7.55393e-08	0.00105087	2.5021	2.5	2.46715	0
7.58301e-08	0.00158018	2.50316	2.5	2.47753	0
7.6e-08	-0.00127777	2.49744	2.5	2.48115	1.10291e-13
7.60375e-08	0.000782296	2.50156	2.5	2.48239	0.3125
7.60516e-08	0.00145087	2.5029	2.5	2.48284	0.430079
7.60968e-08	0.00192628	2.50385	2.5	2.48399	0.806332
7.61159e-08	0.00135079	2.5027	2.5	2.48429	0.965602
7.6135e-08	0.000313284	2.50063	2.5	2.48448	1.12487
7.61573e-08	-0.00155529	2.49689	2.5	2.48448	1.31113
7.61797e-08	-0.00410677	2.49179	2.5	2.48426	1.49739
7.62034e-08	-0.00626884	2.48746	2.5	2.484	1.69501
7.62271e-08	-0.00830417	2.48339	2.5	2.48366	1.89264
7.62407e-08	-0.00894169	2.48212	2.5	2.48353	2.00581
7.62543e-08	-0.00932796	2.48134	2.5	2.48343	2.11899
7.62688e-08	-0.00940038	2.4812	2.5	2.48339	2.24039
7.62834e-08	-0.00913996	2.48172	2.5	2.4834	2.3618
7.63e-08	-0.00831128	2.48338	2.5	2.48355	2.5
7.6311e-08	-0.00835244	2.4833	2.5	2.48354	2.5
7.63162e-08	-0.00830557	2.48339	2.5	2.48354	2.5
7.63323e-08	-0.00758985	2.48482	2.5	2.48369	2.5
7.63488e-08	-0.00623012	2.48754	2.5	2.484	2.5
7.63665e-08	-0.00414143	2.49172	2.5	2.48451	2.5
7.63879e-08	-0.00105453	2.49789	2.5	2.48535	2.5
7.64099e-08	0.00211943	2.50424	2.5	2.48634	2.5
7.64363e-08	0.00520905	2.51042	2.5	2.48755	2.5
7.64618e-08	0.00728402	2.51457	2.5	2.48866	2.5
7.64977e-08	0.0088399	2.51768	2.5	2.49008	2.5
7.65339e-08	0.00884001	2.51768	2.5	2.49122	2.5
7.65973e-08	0.00565586	2.51131	2.5	2.4923	2.5
7.66524e-08	0.0011051	2.50221	2.5	2.49237	2.5
7.67255e-08	-0.00380949	2.49238	2.5	2.49189	2.5
7.682e-08	-0.00608246	2.48784	2.5	2.49129	2.5
7.6866e-08	-0.00605803	2.48788	2.5	2.49117	2.5
7.6912e-08	-0.00529292	2.48941	2.5	2.49116	2.5
7.69469e-08	-0.00633449	2.48733	2.5	2.49115	2.5
7.69819e-08	-0.00811514	2.48377	2.5	2.49116	2.5
7.70191e-08	-0.0138319	2.47234	2.5	2.48758	2.5
7.70562e-08	-0.0224751	2.45505	2.5	2.48153	2.5
7.70838e-08	-0.0267025	2.44659	2.5	2.4645	2.5
7.71113e-08	-0.0303415	2.43932	2.5	2.4402	2.5
7.71614e-08	-0.0149775	2.47004	2.5	2.3563	2.5
7.71876e-08	-0.00245391	2.49509	2.5	2.30111	2.5
7.72137e-08	0.0131699	2.52634	2.5	2.23802	2.5
7.72541e-08	0.0303318	2.56066	2.5	2.13827	2.5
7.73044e-08	0.0392576	2.57852	2.5	2.00951	2.5
7.73608e-08	0.0332979	2.5666	2.5	1.86198	2.5
7.74507e-08	0.00459415	2.50919	2.5	1.63062	2.5
7.75667e-08	-0.0234689	2.45306	2.5	1.35613	2.5
7.76757e-08	-0.0161788	2.46764	2.5	1.13052	2.5
7.78117e-08	0.0117311	2.52346	2.5	0.883966	2.5
7.79526e-08	0.0159457	2.53189	2.5	0.659821	2.5
7.80918e-08	-0.00377665	2.49245	2.5	0.475587	2.5
7.82366e-08	-0.0112225	2.47756	2.5	0.330633	2.5
7.83945e-08	0.00276941	2.50554	2.5	0.219849	2.5
7.86032e-08	0.00820357	2.51641	2.5	0.12339	2.5
7.87754e-08	-0.00372526	2.49255	2.5	0.0735563	2.5
7.88e-08	-0.00517502	2.48965	2.5	0.0683873	2.5
7.88098e-08	-0.00640386	2.48719	2.5	0.066358	2.41808
7.88156e-08	-0.00704695	2.48591	2.5	0.0651904	2.37018
7.8834e-08	-0.00834619	2.48331	2.5	0.0616767	2.21692
7.88768e-08	-0.00954616	2.48091	2.5	0.0544142	1.86016
7.89232e-08	-0.00927034	2.48146	2.5	0.0476919	1.47328
7.8947e-08	-0.00871423	2.48257	2.5	0.0446252	1.27498
7.89708e-08	-0.00787705	2.48425	2.5	0.0418153	1.07668
7.89911e-08	-0.00700433	2.48599	2.5	0.0395715	0.907206
7.90115e-08	-0.00596554	2.48807	2.5	0.0374879	0.737736
7.90315e-08	-0.00470067	2.4906	2.5	0.0355795	0.571227
7.90514e-08	-0.00322114	2.49356	2.5	0.0338144	0.404717
7.90641e-08	-0.00198528	2.49603	2.5	0.0327878	0.299489
7.90767e-08	-0.000572359	2.49886	2.5	0.0318256	0.194261
7.91e-08	0.00225911	2.50452	2.5	0.0301696	0
7.91148e-08	0.00545329	2.51091	2.5	0.029382	0
7.91208e-08	0.00670908	2.51342	2.5	0.0290571	0
7.91402e-08	0.0101096	2.52022	2.5	0.0279764	0
7.91674e-08	0.0134312	2.52686	2.5	0.0263549	0
7.92058e-08	0.0151846	2.53037	2.5	0.0238715	0
7.92511e-08	0.0131817	2.52636	2.5	0.0207069	0
7.93132e-08	0.00580597	2.51161	2.5	0.0163322	0
7.94041e-08	-0.00560527	2.48879	2.5	0.011042	0
7.95155e-08	-0.00905536	2.48189	2.5	0.00748913	0
7.9652e-08	0.000248927	2.5005	2.5	0.00614416	0
7.9854e-08	0.0064672	2.51293	2.5	0.00413404	0
8.00326e-08	-0.00200822	2.49598	2.5	0.00147297	0
8.02966e-08	-0.00322222	2.49356	2.5	0.000499057	0
8.0518e-08	0.00384082	2.50768	2.5	0.00105767	0
8.08829e-08	-0.00125023	2.4975	2.5	-0.00013492	0
8.1e-08	-0.00315398	2.49369	2.5	-0.000354195	1.10291e-13
8.10375e-08	4.8359e-05	2.5001	2.5	8.93793e-05	0.3125
8.10497e-08	0.000996416	2.50199	2.5	0.000220368	0.414007
8.10887e-08	0.00266031	2.50532	2.5	0.000436165	0.738829
8.1108e-08	0.00255239	2.5051	2.5	0.000409265	0.900145
8.11274e-08	0.00182443	2.50365	2.5	0.000293387	1.06146
8.11482e-08	0.000422928	2.50085	2.5	9.01953e-05	1.23468
8.11689e-08	-0.00164421	2.49671	2.5	-0.000201404	1.4079
8.11947e-08	-0.00435126	2.4913	2.5	-0.000563212	1.62268
8.12205e-08	-0.00748441	2.48503	2.5	-0.000967172	1.83745
8.12344e-08	-0.00861258	2.48277	2.5	-0.00109912	1.95353
8.12484e-08	-0.00954925	2.4809	2.5	-0.00119916	2.06961
8.12636e-08	-0.0100995	2.4798	2.5	-0.00123845	2.19678
8.12789e-08	-0.0102387	2.47952	2.5	-0.00121561	2.32396
8.13e-08	-0.00936152	2.48128	2.5	-0.00103835	2.5
8.13117e-08	-0.00942685	2.48115	2.5	-0.00101287	2.5
8.13174e-08	-0.00940042	2.4812	2.5	-0.00099372	2.5
8.13353e-08	-0.00871967	2.48256	2.5	-0.000855335	2.5
8.13543e-08	-0.00709869	2.4858	2.5	-0.00059049	2.5
8.1372e-08	-0.00492552	2.49015	2.5	-0.000259432	2.5
8.13945e-08	-0.00178296	2.49643	2.5	0.000198437	2.5
8.14161e-08	0.00125649	2.50251	2.5	0.000621318	2.5
8.14445e-08	0.00489378	2.50979	2.5	0.00109536	2.5
8.14735e-08	0.00785238	2.5157	2.5	0.00143934	2.5
8.1521e-08	0.0102431	2.52049	2.5	0.0016095	2.5
8.15697e-08	0.00886152	2.51772	2.5	0.00124572	2.5
8.15992e-08	0.00657623	2.51315	2.5	0.000883908	2.5
8.16288e-08	0.00319805	2.5064	2.5	0.000415654	2.5
8.16751e-08	-0.00516355	2.48967	2.5	-0.00110514	2.5
8.16945e-08	-0.00902142	2.48196	2.5	-0.00225361	2.5
8.17138e-08	-0.0130879	2.47382	2.5	-0.00370395	2.5
8.17546e-08	-0.0330685	2.43386	2.5	-0.00282202	2.5
8.1791e-08	-0.0668094	2.36638	2.5	0.0184276	2.5
8.18337e-08	-0.103674	2.29265	2.5	0.0889874	2.5
8.18702e-08	-0.109647	2.28071	2.5	0.178122	2.5
8.19142e-08	-0.0843256	2.33135	2.5	0.294936	2.5
8.19547e-08	-0.0441718	2.41166	2.5	0.405267	2.5
8.20039e-08	0.00794983	2.5159	2.5	0.540306	2.5
8.2075e-08	0.0614423	2.62288	2.5	0.730977	2.5
8.21611e-08	0.0728674	2.64573	2.5	0.94205	2.5
8.22647e-08	0.0321202	2.56424	2.5	1.15196	2.5
8.23682e-08	-0.0111382	2.47772	2.5	1.31366	2.5
8.24765e-08	-0.0169652	2.46607	2.5	1.44846	2.5
8.25939e-08	0.00722993	2.51446	2.5	1.57305	2.5
8.27592e-08	0.0219336	2.54387	2.5	1.72019	2.5
8.28827e-08	0.00578158	2.51156	2.5	1.80962	2.5
8.30628e-08	-0.010594	2.47881	2.5	1.92035	2.5
8.32201e-08	0.000293223	2.50059	2.5	2.0072	2.5
8.34138e-08	0.0103665	2.52073	2.5	2.10194	2.5
8.36069e-08	0.00057407	2.50115	2.5	2.17752	2.5
8.38e-08	-0.00405961	2.49188	2.5	2.23801	2.5
8.38286e-08	-0.00439699	2.49121	2.5	2.24574	2.26182
8.38432e-08	-0.00436976	2.49126	2.5	2.24969	2.14024
8.38899e-08	-0.0040239	2.49195	2.5	2.262	1.7512
8.3914e-08	-0.00390036	2.4922	2.5	2.26812	1.55035
8.39381e-08	-0.0038143	2.49237	2.5	2.27409	1.3495
8.39622e-08	-0.00397349	2.49205	2.5	2.27987	1.14832
8.39863e-08	-0.00430898	2.49138	2.5	2.28546	0.947146
8.40018e-08	-0.00438827	2.49122	2.5	2.28898	0.818431
8.40172e-08	-0.00442928	2.49114	2.5	2.29244	0.689715
8.40299e-08	-0.00432817	2.49134	2.5	2.29527	0.584354
8.40425e-08	-0.00413973	2.49172	2.5	2.29807	0.478992
8.4055e-08	-0.00359401	2.49281	2.5	2.30088	0.37492
8.40675e-08	-0.00278201	2.49444	2.5	2.30371	0.270849
8.40848e-08	-0.00120881	2.49758	2.5	2.30771	0.126381
8.41e-08	0.000383749	2.50077	2.5	2.31124	0
8.41105e-08	0.00264673	2.50529	2.5	2.31391	0
8.41154e-08	0.00368651	2.50737	2.5	2.31517	0
8.41308e-08	0.00658209	2.51316	2.5	2.31903	0
8.41534e-08	0.0100503	2.5201	2.5	2.32463	0
8.41869e-08	0.0133817	2.52676	2.5	2.3326	0
8.42283e-08	0.0144127	2.52883	2.5	2.3417	0
8.42827e-08	0.0114171	2.52283	2.5	2.3522	0
8.43606e-08	0.00294431	2.50589	2.5	2.3645	0
8.44684e-08	-0.00602962	2.48794	2.5	2.37835	0
8.45955e-08	-0.00485702	2.49029	2.5	2.39363	0
8.47636e-08	0.00391676	2.50783	2.5	2.4137	0
8.49395e-08	0.00383074	2.50766	2.5	2.43102	0
8.51597e-08	-0.00275706	2.49449	2.5	2.4458	0
8.5487e-08	0.000397787	2.5008	2.5	2.46289	0
8.57497e-08	0.00241846	2.50484	2.5	2.47383	0
8.6e-08	-0.0015419	2.49692	2.5	2.48008	1.10291e-13
8.60375e-08	0.000677641	2.50136	2.5	2.48138	0.3125
8.60541e-08	0.00150797	2.50302	2.5	2.48194	0.45101
8.61073e-08	0.00153612	2.50307	2.5	2.48322	0.894242
8.61448e-08	-0.000870449	2.49826	2.5	2.48351	1.20703
8.61698e-08	-0.00346767	2.49306	2.5	2.48335	1.4149
8.61947e-08	-0.00686174	2.48628	2.5	2.4829	1.62276
8.62141e-08	-0.00878856	2.48242	2.5	2.48258	1.78408
8.62334e-08	-0.0104928	2.47901	2.5	2.48221	1.94541
8.62469e-08	-0.0112228	2.47755	2.5	2.48202	2.05792
8.62604e-08	-0.0116755	2.47665	2.5	2.48185	2.17043
8.62737e-08	-0.0117473	2.47651	2.5	2.48177	2.2809
8.6287e-08	-0.0114839	2.47703	2.5	2.48174	2.39137
8.63e-08	-0.0108832	2.47823	2.5	2.4818	2.5
8.63105e-08	-0.0110543	2.47789	2.5	2.48172	2.5
8.63152e-08	-0.0110935	2.47781	2.5	2.48169	2.5
8.63294e-08	-0.0108453	2.47831	2.5	2.48168	2.5
8.63436e-08	-0.0100994	2.4798	2.5	2.48178	2.5
8.63617e-08	-0.0081076	2.48378	2.5	2.48216	2.5
8.63788e-08	-0.00521485	2.48957	2.5	2.4828	2.5
8.6401e-08	-0.000515172	2.49897	2.5	2.48398	2.5
8.64249e-08	0.00448652	2.50897	2.5	2.48547	2.5
8.64527e-08	0.00945631	2.51891	2.5	2.4873	2.5
8.64825e-08	0.0128696	2.52574	2.5	2.48912	2.5
8.65167e-08	0.0141127	2.52823	2.5	2.49082	2.5
8.65482e-08	0.0131751	2.52635	2.5	2.49196	2.5
8.65853e-08	0.0103297	2.52066	2.5	2.49277	2.5
8.66324e-08	0.00504922	2.5101	2.5	2.49301	2.5
8.66964e-08	-0.00237325	2.49525	2.5	2.49235	2.5
8.67581e-08	-0.00702494	2.48595	2.5	2.49138	2.5
8.68404e-08	-0.0072641	2.48547	2.5	2.49084	2.5
8.69488e-08	-0.00282259	2.49435	2.5	2.49152	2.5
8.69871e-08	-0.00239685	2.49521	2.5	2.49176	2.5
8.70255e-08	-0.00256981	2.49486	2.5	2.492	2.5
8.70606e-08	-0.0044943	2.49101	2.5	2.49218	2.5
8.70957e-08	-0.00769992	2.4846	2.5	2.49233	2.5
8.71508e-08	-0.0264144	2.44717	2.5	2.47823	2.5
8.71759e-08	-0.0307463	2.43851	2.5	2.45719	2.5
8.7201e-08	-0.0324539	2.43509	2.5	2.427	2.5
8.72471e-08	-0.0141774	2.47165	2.5	2.34143	2.5
8.72664e-08	-0.00430153	2.4914	2.5	2.29904	2.5
8.72857e-08	0.00688722	2.51377	2.5	2.25276	2.5
8.73237e-08	0.0246467	2.54929	2.5	2.16006	2.5
8.73676e-08	0.0364439	2.57289	2.5	2.04915	2.5
8.74275e-08	0.0359003	2.5718	2.5	1.89371	2.5
8.75183e-08	0.0107074	2.52141	2.5	1.65922	2.5
8.763e-08	-0.020258	2.45948	2.5	1.3909	2.5
8.77419e-08	-0.0192547	2.46149	2.5	1.1544	2.5
8.78722e-08	0.0072475	2.51449	2.5	0.914614	2.5
8.80067e-08	0.0176099	2.53522	2.5	0.696418	2.5
8.81455e-08	0.000671446	2.50134	2.5	0.505549	2.5
8.83094e-08	-0.0115787	2.47684	2.5	0.335344	2.5
8.84669e-08	0.000760568	2.50152	2.5	0.22312	2.5
8.86626e-08	0.00904429	2.51809	2.5	0.130554	2.5
8.88e-08	-0.000261394	2.49948	2.5	0.0873001	2.5
8.88299e-08	-0.00412826	2.49174	2.5	0.0799254	2.25127
8.88425e-08	-0.00557969	2.48884	2.5	0.0768969	2.14569
8.88831e-08	-0.00937073	2.48126	2.5	0.0680025	1.80784
8.89076e-08	-0.0110471	2.47791	2.5	0.0631535	1.60293
8.89322e-08	-0.012253	2.47549	2.5	0.0587165	1.39801
8.89556e-08	-0.0129692	2.47406	2.5	0.0548222	1.20353
8.89789e-08	-0.0132659	2.47347	2.5	0.0512577	1.00905
8.89963e-08	-0.0130157	2.47397	2.5	0.0488035	0.864054
8.90137e-08	-0.0124246	2.47515	2.5	0.0465266	0.719053
8.90322e-08	-0.0112699	2.47746	2.5	0.0442946	0.565203
8.90506e-08	-0.009624	2.48075	2.5	0.0422552	0.411353
8.90641e-08	-0.00781086	2.48438	2.5	0.0409153	0.299244
8.90775e-08	-0.00557431	2.48885	2.5	0.0396909	0.187135
8.91e-08	-0.00119301	2.49761	2.5	0.0378413	0
8.91151e-08	0.0034873	2.50697	2.5	0.0369227	0
8.91211e-08	0.00531032	2.51062	2.5	0.0365562	0
8.91403e-08	0.0105498	2.5211	2.5	0.0353512	0
8.91673e-08	0.0162785	2.53256	2.5	0.0335443	0
8.92057e-08	0.0205997	2.5412	2.5	0.0306771	0
8.92509e-08	0.0198309	2.53966	2.5	0.0268711	0
8.93126e-08	0.0112304	2.52246	2.5	0.0213654	0
8.94003e-08	-0.0048178	2.49036	2.5	0.0144613	0
8.951e-08	-0.0132202	2.47356	2.5	0.00936504	0
8.96375e-08	-0.00317621	2.49365	2.5	0.00765109	0
8.98128e-08	0.00938711	2.51877	2.5	0.00609028	0
8.99793e-08	0.00134718	2.50269	2.5	0.0028313	0
9.01841e-08	-0.00687139	2.48626	2.5	0.000577075	0
9.03995e-08	0.00213403	2.50427	2.5	0.00129323	0
9.06419e-08	0.00361154	2.50722	2.5	0.000830138	0
9.08806e-08	-0.00397173	2.49206	2.5	-0.000429138	0
9.1e-08	-0.00237442	2.49525	2.5	-0.000124793	2.20582e-13
9.10375e-08	0.00174402	2.50349	2.5	0.000422285	0.3125
9.10498e-08	0.00295973	2.50592	2.5	0.000582073	0.414789
9.10891e-08	0.00480526	2.50961	2.5	0.000792689	0.742113
9.11084e-08	0.00440425	2.50881	2.5	0.000710687	0.903004
9.11277e-08	0.00314104	2.50628	2.5	0.000506403	1.0639
9.11485e-08	0.000909814	2.50182	2.5	0.000178212	1.2375
9.11693e-08	-0.00225594	2.49549	2.5	-0.000271748	1.41111
9.1195e-08	-0.0063442	2.48731	2.5	-0.000822194	1.62521
9.12207e-08	-0.0110124	2.47798	2.5	-0.0014265	1.83931
9.12346e-08	-0.0127559	2.47449	2.5	-0.00163256	1.95535
9.12486e-08	-0.0142309	2.47154	2.5	-0.00179305	2.07138
9.12638e-08	-0.0152097	2.46958	2.5	-0.00187375	2.19802
9.1279e-08	-0.0156394	2.46872	2.5	-0.0018702	2.32466
9.13e-08	-0.0146699	2.47066	2.5	-0.00165095	2.5
9.13117e-08	-0.0144709	2.47106	2.5	-0.00157228	2.5
9.13173e-08	-0.0142991	2.4714	2.5	-0.0015251	2.5
9.13352e-08	-0.0129271	2.47415	2.5	-0.00126735	2.5
9.13518e-08	-0.0106244	2.47875	2.5	-0.000893598	2.5
9.13606e-08	-0.00904309	2.48191	2.5	-0.000649675	2.5
9.13695e-08	-0.00722014	2.48556	2.5	-0.000375431	2.5
9.13845e-08	-0.00399412	2.49201	2.5	9.82301e-05	2.5
9.14055e-08	0.000539429	2.50108	2.5	0.000739143	2.5
9.14303e-08	0.00559983	2.5112	2.5	0.00141334	2.5
9.14578e-08	0.0104919	2.52098	2.5	0.00200973	2.5
9.14931e-08	0.0149532	2.52991	2.5	0.0024582	2.5
